4313;Enkärrsvägen;41189;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2191;Enmans väg;60109;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4155;Enrisvägen;40481;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6386;Ensamma gården;65117;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
9167;Enskede gård;1621;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
9167;Enskede gård;70929;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
1863;Enskede rackethall;13465;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
9631;Ensta;7311;2009-10-21 17:43:47.457;2009-10-22 00:00:00.000;
5182;Ensta;52113;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2253;Ensta krog;61939;2008-08-15 12:10:57.087;2008-08-18 00:00:00.000;
6419;Enstigen;65350;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1282;Eremitvägen;10734;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
1135;Erik Dahlbergsg (på Lidingöv);10847;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1133;Erik Dahlbergsgatan/Valhallv;10041;2007-11-27 16:59:14.247;2007-11-28 00:00:00.000;
1133;Erik Dahlbergsgatan/Valhallv;10921;2007-11-27 16:59:14.247;2007-11-28 00:00:00.000;
1653;Erik Segersälls väg;13075;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3221;Eriksberg;15685;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4204;Eriksberg;41063;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7755;Eriksberg;75672;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7248;Eriksbergs industriområde;70016;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7248;Eriksbergs industriområde;70018;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1089;Eriksbergsgatan;10112;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5538;Eriksbergsvägen;50837;2011-02-21 13:19:12.257;2011-02-22 00:00:00.000;
7387;Eriksbergsåsen;72385;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1352;Eriksdal;10401;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
7553;Erikshällsgatan;75168;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2322;Erikslund;60133;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2329;Erikslundsvägen;61901;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5728;Erikssund;57996;2011-10-05 15:33:16.220;2011-10-06 00:00:00.000;
5726;Erikssundsvägen;54889;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4166;Eriksvik;40463;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2817;Eriksövägen;67031;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
1537;Ersta gårdsväg;13183;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
1305;Ersta sjukhus;10254;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
1304;Erstagatan;10255;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
4624;Erstagården;40091;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
9441;Erstaviksbadet;7651;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3777;Esbogatan;50567;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
3513;Esplanaden;12344;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1994;Esplundagränd;13491;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1280;Essingetorget;10736;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
6620;Estuna kyrka;64021;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8510;Estögaraget;81660;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1005060;Eurostop;57100;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8217;Evertsbergsvägen;80107;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4540;Evlinge;41738;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4543;Evlingevägen;41729;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2403;Fabriksvägen;60159;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4516;Fagerdala;41711;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4317;Fagerholmsvägen;41183;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3729;Fagerstagatan;12285;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
6104;Fagervik;63149;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8731;Fagerviks skola;81201;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7227;Falks backe;70245;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5121;Falkvägen;52013;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
6040;Familjens hus;65046;2011-09-13 14:13:21.710;2011-09-14 00:00:00.000;
6584;Fantbol;64853;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3139;Farmen;15617;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
9181;Farsta;1871;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
9181;Farsta;13266;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
7597;Farsta;75583;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1009181;Farsta centrum;1871;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
1009181;Farsta centrum;13266;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
1928;Farsta gymnasium;13267;2009-02-26 18:17:37.750;2009-02-27 00:00:00.000;
1908;Farsta IP;13245;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
1911;Farsta sjukhem;13627;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4308;Farsta slott;42281;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
4328;Farsta slottshage;43001;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
9180;Farsta strand;1881;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
9180;Farsta strand;6121;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
9180;Farsta strand;13264;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
1938;Farstanäsvägen;70607;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
4201;Farstaviken;41141;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
1933;Farstavägen;70670;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
5603;Fasanstigen;51357;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
5027;Fasanvägen;55071;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6574;Fasterna kyrka;64843;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1338;Fatbursgatan;10707;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
2192;Fenixvägen;60111;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1901;Filipstadsbacken;13702;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
1146;Filmhuset;10048;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6699;Finala gård;63661;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4056;Fingerörtsvägen;40813;2009-03-16 12:16:14.413;2009-03-17 00:00:00.000;
7739;Finkarby;75331;2007-11-27 16:59:14.247;2007-11-28 00:00:00.000;
1565;Finn Malmgrens plan;1911;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1565;Finn Malmgrens plan;13887;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1454;Finnberget;40804;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1453;Finnbergsvägen;10991;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1451;Finnboda hamn;10987;2010-08-19 08:24:31.103;2010-08-23 00:00:00.000;
6462;Finnby vägskäl;65915;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5610;Finnsta;54032;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5617;Finnsta östra;51349;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4046;Finntorp;40109;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4051;Finntorpsvägen;40803;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5419;Finnvids väg;55073;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3731;Finspångsgatan;12293;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
6444;Finsta station;64721;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1006443;Finsta vägskäl;62563;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
6478;Finsta västra;64719;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6870;Fiskarevägen;64209;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7393;Fiskarhagen;70752;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6308;Fiskarudden;63505;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6535;Fiskeså;64627;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4315;Fiskmyran;41185;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
9424;Fisksätra;7541;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
9424;Fisksätra;40138;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1009424;Fisksätra station;7541;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1009424;Fisksätra station;40138;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
9283;Fittja;2751;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
9283;Fittja;70215;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7351;Fittjaverken;70024;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7127;Fittjaviken;70173;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7354;Fittjavägen;70053;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8751;Fitunavägen;75451;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6945;Fjällbacka;64297;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6963;Fjällbo;63725;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5821;Fjällenskolan;51837;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
3873;Fjällnäsgatan;12303;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
4426;Fjällsvik;41455;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5613;Fjärilstigen;54026;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
7691;Fjärilstigen;75761;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2624;Fjärilsvägen;62427;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7220;Flaggplan;70213;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8045;Flatenbadet;40056;2011-11-30 19:10:00.497;2011-12-01 00:00:00.000;
2642;Flaxenviksvägen;62209;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1225;Fleminggatan/S:t Eriksgatan;1151;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
1225;Fleminggatan/S:t Eriksgatan;10008;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
1225;Fleminggatan/S:t Eriksgatan;10367;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
1216;Fleminggatan/Scheelegatan;10014;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1216;Fleminggatan/Scheelegatan;10583;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
9526;Flemingsberg;5171;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
6607;Flemingsberg;64017;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
9526;Flemingsberg;70740;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
9526;Flemingsberg;70742;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
9526;Flemingsberg;70815;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
7006;Flemingsbergs station;5171;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
7006;Flemingsbergs station;70740;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
7006;Flemingsbergs station;70742;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
7006;Flemingsbergs station;70815;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
7007;Flemingsbergs stn (Fjärrtåg);5171;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
7007;Flemingsbergs stn (Fjärrtåg);70740;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
7007;Flemingsbergs stn (Fjärrtåg);70742;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
7007;Flemingsbergs stn (Fjärrtåg);70815;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
1963;Flensvägen;14009;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1005609;Fliesbergs;54438;2010-05-12 17:34:11.073;2010-06-25 00:00:00.000;
7522;Flintgodsstigen;75801;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5500;Flintlåsvägen;55010;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8230;Flodvägen;80624;2008-02-20 12:28:59.733;2008-04-07 00:00:00.000;
7506;Floravägen;75214;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8316;Flottans plan;80663;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1285;Flottbrovägen;10733;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
2205;Flottiljvägen;61929;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7238;Flottiljvägen;72409;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7138;Flottsbro;70632;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3055;Flugsnapparvägen;15447;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6041;Flygfältet;65042;2011-09-13 14:13:21.710;2011-09-14 00:00:00.000;
7235;Flygklubben;70430;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2241;Flygkårsvägen;61741;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
1816;Flygledargatan;80325;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5095;Flygskolan;57295;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2244;Flygstigen;61788;2008-12-09 12:27:59.213;2008-12-10 00:00:00.000;
3681;Flygverkstäderna;12229;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3714;Flystaslingan;12271;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1003536;FOA;55001;2010-04-27 10:36:07.080;2010-04-28 00:00:00.000;
6981;Fogdö brygga vägskäl;63763;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6980;Fogdö by vägskäl;63761;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6983;Fogdö norra;63765;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6972;Fogdö södra;63759;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8737;FOI;86998;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8736;FOI-vägen;81205;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6877;Folkets hus;63500;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
3325;Folkets hus, Ölsta;15865;2007-11-27 16:59:14.247;2007-11-28 00:00:00.000;
2015;Folkhögskolan;20101;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8252;Folkparken;80966;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7632;Folkparksvägen;75082;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1306;Folkungagatan;10592;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5880;Folkungavägen;51695;2007-11-27 16:59:14.247;2007-11-28 00:00:00.000;
2075;Foresta;20971;2010-07-01 12:38:38.683;2010-07-02 00:00:00.000;
7223;Formarvägen;72407;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7645;Fornbackaskolan;75247;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7643;Fornbacken;75098;2008-06-16 11:09:37.907;2008-06-17 00:00:00.000;
5520;Fornboda;50798;2011-09-20 12:53:39.777;2011-09-21 00:00:00.000;
3116;Fornbyvägen;15541;2007-11-27 16:59:14.247;2007-11-28 00:00:00.000;
7646;Fornhöjden norra;75242;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7644;Fornhöjdens centrum;75100;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7102;Fornminnesvägen;70962;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8237;Fornpasset;80625;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5701;Fornsta;54841;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2263;Forntidsvägen;61545;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8118;Fornuddsvägen;80356;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5867;Fornvägen;55182;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8305;Fors;81067;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6344;Forsa;62197;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8664;Forsbro;81135;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1942;Forshagagatan;13248;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
3466;Fotbollsstadion;50174;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3477;Framnäsbacken;50045;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2114;Framnäsviken;60621;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2561;Framnäsvägen;66123;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3504;Franstorpsvägen;50061;2011-11-29 11:36:48.477;2011-12-05 00:00:00.000;
2500;Fredens vägskäl;66303;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1260;Fredhäll;10439;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1001661;Fredrika Bremers gata;13403;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
1001661;Fredrika Bremers gata;13847;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
8208;Fredrika Bremerskolan;80969;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2091;Fredriksberg;20491;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2580;Fredriksberg;66805;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
4182;Fredriksbergsvägen;40289;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8346;Fredriksborg;81111;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
7130;Fredriksdal;70372;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1102;Fredrikshovsgatan;10094;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6907;Fredrikslund;64097;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3032;Fredrikstrandsvägen;15373;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3518;Fredsgatan;12342;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8501;Fredsgatan;75524;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7616;Frejagatan;75819;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3543;Frejavägen;50256;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
5059;Frejgatan;52037;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1097;Frejgatan (på Roslagsgatan);10103;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1071;Frejgatan (på Sveavägen);10549;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1077;Frejgatan (på Upplandsgatan);10230;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
1178;Frescati;51554;2010-01-21 18:20:08.463;2010-01-22 00:00:00.000;
5373;Fresta gård;50936;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5372;Fresta kyrka;50934;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5377;Fresta prästgård;50942;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5349;Frestadalen;56831;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7551;Fribovägen;75164;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4457;Friden;41395;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
5279;Fridensborgs vägskäl;51111;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3438;Fridensborgsvägen;50741;2010-12-06 18:47:08.750;2010-12-07 00:00:00.000;
7547;Fridenslundsvägen;75172;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3157;Fridhem;15639;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5296;Fridhem;52243;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
6845;Fridhem;63999;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8762;Fridhem;81221;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1258;Fridhemsg (på K-holms strand);10078;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1208;Fridhemsg/Pontonjärg;10521;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1208;Fridhemsg/Pontonjärg;10528;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
9115;Fridhemsplan;1151;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
9115;Fridhemsplan;10369;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
5068;Fridhäll;57507;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8406;Friggavägen;80727;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1170;Frihamnen;10028;2011-04-18 18:01:02.937;2011-04-19 00:00:00.000;
1171;Frihamnsporten;10052;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
6439;Frihamra;64158;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6446;Frihamra vägskäl;64494;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5875;Frihetsvägen;51582;2009-08-17 07:33:06.590;2009-08-18 00:00:00.000;
2054;Friluftsvägen;20673;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1676;Frimurarvägen;13275;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3743;Fristad;12329;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3301;Fritiden;15737;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7532;Fritidsvägen;75791;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1002648;Fritz Janssons väg;62233;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1775;Fru Marias väg;13363;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1539;Frukthandlarvägen;13191;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
4625;Fruktvägen;40093;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4504;Fruvik;41527;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
9260;Fruängen;2851;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
9260;Fruängen;13401;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
1665;Fruängsgården;14071;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1909;Fryksdalsbacken;80769;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4446;Fräkensundet;41359;2008-10-13 11:11:45.203;2008-10-14 00:00:00.000;
8195;Fräsarvägen;80828;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1259;Frödingsvägen;10902;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8752;Frölunda;75453;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8456;Frönäsvägen;81023;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8773;Frönäsvägen;81367;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
9622;Frösunda;7401;2010-11-20 11:15:24.277;2010-11-21 00:00:00.000;
3415;Frösunda;50012;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
9622;Frösunda;66811;2010-11-20 11:15:24.277;2010-11-21 00:00:00.000;
2558;Frösunda kyrka;66119;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3458;Frösunda port;50394;2010-04-14 18:09:37.877;2010-04-15 00:00:00.000;
1009622;Frösunda station;7401;2010-11-20 11:15:24.277;2010-11-21 00:00:00.000;
1009622;Frösunda station;66811;2010-11-20 11:15:24.277;2010-11-21 00:00:00.000;
3417;Frösunda strand;10803;2011-07-01 18:14:13.277;2011-08-22 00:00:00.000;
3455;Frösunda torg;50392;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3464;Frösundaleden;50156;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
3416;Frösundavik;10805;2010-04-14 18:09:37.877;2010-04-15 00:00:00.000;
2828;Frösviksvägen;67063;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
1647;Frösätrabacken;13295;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6399;Frötuna kyrka;64739;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6070;Frötuna vägskäl;64743;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1989;Frövigatan;13351;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4158;Frövägen;40477;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
8755;Fullbro;75459;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6343;Furuberg;62199;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2686;Furulund;62027;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
7453;Furulund;75045;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1006278;Furusund;63551;2009-09-04 12:36:49.853;2009-09-05 00:00:00.000;
6278;Furusunds färjeläge;63551;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6277;Furusunds hotellplan;63549;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
6276;Furusundsbron;63547;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2044;Furutorp (Wijk);20331;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2273;Furuvägen;60501;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
5079;Fyrgatan;57094;2011-05-09 11:14:22.290;2011-05-10 00:00:00.000;
3826;Fyrklöversbackarna;50107;2009-03-19 12:11:13.370;2009-03-20 00:00:00.000;
1271;Fyrverkarbacken;10462;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2681;Fåfängan;62017;2009-04-16 17:15:19.333;2009-04-17 00:00:00.000;
4452;Fågelbrovägen;41349;2009-02-18 09:40:00.740;2009-02-19 00:00:00.000;
2565;Fågelsunda;66131;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
1609;Fågelsångsvägen;14059;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
2515;Fågelsångsvägen;66520;2010-02-15 12:25:39.337;2010-02-16 00:00:00.000;
1652;Fågeltorget;13073;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
4362;Fågelviks gård;41257;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
2048;Fågelöuddebadet;20362;2007-08-25 04:03:05.150;2007-08-26 00:00:00.000;
