StopID	Name	StopAreaNumber	WGS84 Lat	WGS 84 Long	Zone	Type	Added	Changed	SiteID	Name		
75314	Aldal	75314	59.1913564648805	17.298003684519	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7761	Aldal		
75317	Bergavägen	75316	59.1899002259861	17.2965928666463	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7762	Bergavägen		
75316	Bergavägen	75316	59.187960630289	17.2942687992528	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7762	Bergavägen		
70245	Falks backe	70245	59.2027737773557	17.8942936554858	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7227	Falks backe		
75310	Skogsängsvägen	75310	59.1937011454212	17.3087983355083	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7778	Skogsängsvägen		
75313	Lidavägen	75312	59.1936057893669	17.3077266568557	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7760	Lidavägen		
75312	Lidavägen	75312	59.1935780898305	17.3046804698169	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7760	Lidavägen		
64977	Nyvärna	64976	60.1969055467421	18.7387586303422	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6949	Nyvärna		
64976	Nyvärna	64976	60.1965400315956	18.7386357952402	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6949	Nyvärna		
52633	Drotsvägen	52632	59.418070186533	17.9765144671344	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5552	Drotsvägen		
41313	Skogsbo	41313	59.3231388262109	18.3975860647352	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4247	Skogsbo		
64686	Skalhamra	64685	59.7442700572733	18.121226814095	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6596	Skalhamra		
64979	Råsvärna	64978	60.1998348885211	18.7447755647322	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6996	Råsvärna		
813	Skuggan	813	59.4965706430736	18.5377109210605		FERRYBER	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	813	Skuggan		
41311	Slussen	10149	59.3202021502656	18.0735022544925	A	BUSTERM	2013-04-15 00:00:00.000	2013-04-15 00:00:00.000	9192	Slussen		
41316	Holmviksskogen	41315	59.317013689959	18.4146887087165	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4245	Holmviksskogen		
41317	Mölnvik	41317	59.3125150405641	18.4258326577019	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4244	Mölnvik		
4304	Nybroplan	4305	59.3328430598829	18.0762428196648	A	TRAMSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1105	Nybroplan		
41315	Holmviksskogen	41315	59.316197513054	18.4159789433839	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4245	Holmviksskogen		
75392	Telgebo	75391	59.178377740455	17.6035070474244	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7543	Telgebo		
17400	Östra station	17399	59.3455807418358	18.0713742406556	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1009600	Östra station		
17403	Universitetet	17398	59.3652841654615	18.0536231003664	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1009203	Universitetet norra		
70161	Himmelsvägen	70161	59.1649519773141	18.0190391230033	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7193	Himmelsvägen		
70160	Bruket	70159	59.1669846464853	18.0256940942832	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7192	Bruket		
70163	Bockhornsstigen	70163	59.1630598951385	18.0109600357987	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7194	Bockhornsstigen		
70162	Himmelsvägen	70161	59.1652256627546	18.0203684591525	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7193	Himmelsvägen		
13319	Konsumentvägen	13319	59.2699624285966	18.0058154394387	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1984	Konsumentvägen		
70164	Bockhornsstigen	70163	59.1632010449903	18.0111090228698	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7194	Bockhornsstigen		
70167	Ådravägen	70153	59.1760818106304	18.0486766543411	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7184	Ådravägen		
70166	Getstigen	70165	59.1606339521656	18.0099820298142	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7195	Getstigen		
13315	Ormkärrsvägen	13315	59.2656633128601	18.0098665907165	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1982	Ormkärrsvägen		
13314	Varuvägen	13313	59.2723827640068	18.0055329642559	A	BUSTERM	2014-02-18 00:00:00.000	2014-02-18 00:00:00.000	1985	Varuvägen		
13317	Älvsjöbadet	13317	59.2682367047122	18.0093416022129	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1983	Älvsjöbadet		
13316	Ormkärrsvägen	13316	59.2656733209777	18.0099350518415	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1982	Ormkärrsvägen		
13311	Skärholmens Gårdsväg	13310	59.2800686944431	17.9010437223416	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1691	Skärholmens gårdsväg		
40414	Hasseludden	40414	59.3472350551041	18.2434869516481	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4140	Hasseludden		
13313	Varuvägen	13313	59.2722500363250	18.0068616798339	A	BUSTERM	2014-02-18 00:00:00.000	2014-02-18 00:00:00.000	1985	Varuvägen		
13312	Edö servicehus	13312	59.2348546040916	18.1093847184872	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1940	Edö servicehus		
10758	Luxbacken	10757	59.3236753039441	18.0060532445056	A	BUSTERM	2014-02-05 00:00:00.000	2014-02-05 00:00:00.000	Missing	Missing		
10759	Norra Stationsgatan	10759	59.3475612972549	18.0403722241676	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1078	Norra Stationsg(på S:t Eriksg)		
70240	Tullingebergsbacken	70239	59.2104297554403	17.8995417899946	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7230	Tullingebergsbacken		
40412	Hamndalsvägen	40411	59.3445679342125	18.2473220858822	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4141	Hamndalsvägen		
10754	Essingetorget	10736	59.3208346247651	17.9886173831027	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1001280	Stora Essingen (Essingetorget)		
10756	Flottbrovägen	10733	59.3223527674147	17.9901905476810	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1285	Flottbrovägen		
10757	Luxbacken	10757	59.3238857169700	18.0036948813781	A	BUSTERM	2014-02-05 00:00:00.000	2014-02-05 00:00:00.000	Missing	Missing		
62324	Skånsta norra	62324	59.4953707206255	18.3330712733441	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2657	Skånsta norra		
51998	Munkholmen	51997	59.6191772493304	17.7424317627365	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5102	Munkholmen		
62321	Österåkers kyrka	62321	59.5085653068856	18.2841639858232	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2603	Österåkers kyrka		
62322	Österåkers kyrka	62321	59.5086075318166	18.2838313948711	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2603	Österåkers kyrka		
64741	Nodsta	64741	59.7392876818804	18.6426687437673	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6397	Nodsta		
40411	Hamndalsvägen	40411	59.3447482883395	18.2472822881029	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4141	Hamndalsvägen		
64205	Hallsta pappersbruk	64205	60.0598433005320	18.5967483065646	C	BUSTERM	2013-12-15 00:00:00.000	2013-12-15 00:00:00.000	6808	Hallsta pappersbruk		
64204	Skolvägen	64203	60.0561133629535	18.5966517075406	C	BUSTERM	2013-12-15 00:00:00.000	2013-12-15 00:00:00.000	6807	Skolvägen		
64207	Barkarevägen	64207	60.0641209052703	18.5958173892058	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6809	Barkarevägen		
64206	Hallsta pappersbruk	64205	60.0600066707644	18.5965316648418	C	BUSTERM	2013-12-15 00:00:00.000	2013-12-15 00:00:00.000	6808	Hallsta pappersbruk		
64201	Stationsvägen	64201	60.0528366927904	18.5967267420590	C	BUSTERM	2013-12-15 00:00:00.000	2013-12-15 00:00:00.000	6806	Stationsvägen		
64203	Skolvägen	64203	60.0560217058134	18.5967499413882	C	BUSTERM	2013-12-15 00:00:00.000	2013-12-15 00:00:00.000	6807	Skolvägen		
64202	Stationsvägen	64201	60.0528716689612	18.5966965794313	C	BUSTERM	2013-12-15 00:00:00.000	2013-12-15 00:00:00.000	6806	Stationsvägen		
20111	Toppmurklevägen	20111	59.3539268265328	18.16581097666	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2014	Toppmurklevägen		
64208	Barkarevägen	64207	60.0643522193586	18.595495562994	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6809	Barkarevägen		
20112	Toppmurklevägen	20111	59.3547231503631	18.1659717842456	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2014	Toppmurklevägen		
70465	Älvestavägen	70464	59.2269343910039	17.8395326377487	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7240	Älvestavägen		
67082	Söderhamnsplan	60070	59.401730663426	18.3528984615946	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1002800	Vaxholm		
75907	Tallhöjdens sjukhem	75907	59.2063990378769	17.629420301643	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7908	Tallhöjdens sjukhem		
12910	Slalomvägen	12909	59.2913464552906	17.9756524513093	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1669	Slalomvägen		
4431	Smedslätten	4431	59.3208665125366	17.9646034390615	A	TRAMSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9126	Smedslätten		
4432	Smedslätten	4431	59.3209278923049	17.9641505542465	A	TRAMSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9126	Smedslätten		
70061	Segeltorps centrum	70057	59.2790107627126	17.942932426099	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7090	Segeltorps centrum		
70785	Skäcklinge	70785	59.1819220008367	17.8267801348941	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7279	Skäcklinge		
70784	Skäcklinge gårdsväg	70783	59.1836628776254	17.8314671519526	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7278	Skäcklinge gårdsväg		
70787	Rönninge station	70518	59.1942412203128	17.7492218685986	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1009523	Rönninge station		
70786	Skäcklinge	70785	59.1818067354854	17.827263222249	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7279	Skäcklinge		
70781	Lövholmenvägen	70781	59.1864960580306	17.8374968450852	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7277	Lövholmenvägen		
70780	Toppvägen	70779	59.1889549798265	17.8329878576543	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7276	Toppvägen		
70783	Skäcklinge gårdsväg	70783	59.1837988068366	17.8313877097143	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7278	Skäcklinge gårdsväg		
70782	Lövholmenvägen	70781	59.1869511705612	17.8371038883891	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7277	Lövholmenvägen		
41532	Hemmesta centrum	41531	59.3230279308746	18.4882511274706	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4502	Hemmesta centrum		
41533	Näset	41533	59.3253848389629	18.4976456782065	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4501	Näset		
41530	Kolvik	41529	59.3220669452562	18.4834484616017	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4503	Kolvik		
41531	Hemmesta centrum	41531	59.3230521006381	18.4896939950696	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4502	Hemmesta centrum		
41536	Hemmesta vägskäl	41535	59.3263978908091	18.502945456856	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4500	Hemmesta vägskäl		
41537	Hemmesta vägskäl	41535	59.3264392216653	18.5039856323476	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4500	Hemmesta vägskäl		
41534	Näset	41533	59.3251787959525	18.4967506846678	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4501	Näset		
41535	Hemmesta vägskäl	41535	59.3269018505719	18.5041980679451	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	4500	Hemmesta vägskäl		
67150	Karsvretavägen	67149	59.4444000187519	18.2663267362022	B	BUSTERM	2013-04-20 00:00:00.000	2013-04-20 00:00:00.000	2850	Karsvretavägen		
67151	Golfbanan	67151	59.3914004935699	18.2526091727578	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2825	Golfbanan		
67152	Golfbanan	67151	59.3915111450239	18.2529340683609	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2825	Golfbanan		
65429	Lohärads kyrka	65349	59.8071671633717	18.5603667491554	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6617	Lohärads kyrka		
70046	Norrskogsvägen	70046	59.2511862433028	17.8124355537036	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7374	Norrskogsvägen		
81095	Gryts trafikplats	81095	59.0670650659668	18.0630815297204	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1008343	Gryts trafikplats		
70047	Norrskogsvägen	70046	59.2519083038002	17.8124784183587	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7374	Norrskogsvägen		
64419	Gåsvikssjön	64419	59.9378341263732	18.8279246528227	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6781	Gåsvikssjön		
80851	Lillgården	80851	59.0973949547653	18.0441992321294	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1008350	Tungelsta (Lillgården)		
70789	Irisdalsvägen	70789	59.1993021401314	17.7390570777757	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7416	Irisdalsvägen		
57400	Måby	57322	59.6312151303389	17.8912726377658	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5092	Måby		
70788	Rönninge station	70518	59.1944167026777	17.7489883269021	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1009523	Rönninge station		
#StopPointNumber	StopPointName	StopAreaNumber	LocationNorthingCoordinate	LocationEastingCoordinate	ZoneShortName	StopAreaTypeCode	LastModifiedUtcDateTime	ExistsFromDate	#SiteId	SiteName		
65328	Syninge vägskäl	65327	59.7446307463908	18.5298599282507	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6433	Syninge vägskäl		
72208	Alfred Nobels allé	72208	59.2117909216188	17.9164365739237	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7200	Alfred Nobels allé		
64417	Gåsviks vägskäl	64417	59.9370802748168	18.8196580681026	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6783	Gåsviks vägskäl		
15332	Träkvista idrottsplats	15331	59.2793559384398	17.7900547787733	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3069	Träkvista idrottsplats		
70045	Lugnets väg	70044	59.2523600362337	17.8164217245507	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7373	Lugnets väg		
3471	Tensta	3471	59.3942868176953	17.9027198957965	A	METROSTN	2013-12-12 00:00:00.000	2013-12-12 00:00:00.000	3786	Tensta centrum		
3472	Tensta	3471	59.3943159899620	17.9025808499041	A	METROSTN	2013-12-12 00:00:00.000	2013-12-12 00:00:00.000	3786	Tensta centrum		
81283	Korsvägen	81283	59.0079287385009	18.1311944852312	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8612	Korsvägen		
50440	Sundbybergs skola	50307	59.3652409690297	17.9642201405932	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3512	Sundbybergs skola		
50443	Stadsbiblioteket	10188	59.3444383020069	18.0550400819771	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2001030	Sveavägen/Odengatan		
50444	Solna kyrka	50444	59.3538326449343	18.0238669342013	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3409	Solna kyrka		
50445	Solna kyrka	50444	59.3538179995309	18.0247276776076	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3409	Solna kyrka		
66209	Stora Lundby	66209	59.5875936447095	18.0336825805078	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2533	Stora Lundby		
23001	Servicehuset Tor	23001	59.366917869295	18.1335148782956	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8922	Servicehuset Tor		
66202	Stora Mellösa	50692	59.5530225846910	17.9910666453057	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2526	Stora Mellösa		
66201	Stora Mellösa	50692	59.5530384590031	17.9911914990590	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2526	Stora Mellösa		
66207	Lilla Lundby	66207	59.5811538577978	18.0258385931252	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2532	Lilla Lundby		
66206	Korshamra	66205	59.5775629898777	18.0125022463343	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2531	Korshamra		
66205	Korshamra	66205	59.5775277076443	18.0124645310329	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2531	Korshamra		
70839	IKEA södra	70839	59.2703381927997	17.9175143738298	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1007110	IKEA södra		
6173	Västerhaninge	6171	59.1221602478616	18.1008707374258	B	RAILWSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1009728	Västerhaninge station		
6172	Västerhaninge	6171	59.1229242895749	18.1028607486424	B	RAILWSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1009728	Västerhaninge station		
6171	Västerhaninge	6171	59.1229326417136	18.1028962430239	B	RAILWSTN	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1009728	Västerhaninge station		
75764	Tavestaskolan	75763	59.0948666331752	17.5594177851453	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7690	Tavestaskolan		
75765	Rönnvägen	75765	59.0969383667084	17.5631866048043	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7804	Rönnvägen		
81090	Kristinero	81089	59.0862037718093	18.083008867831	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8331	Kristinero		
75766	Rönnvägen	75765	59.0970434945822	17.5631064919893	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7804	Rönnvägen		
15832	Adelsö	15832	59.3847500754616	17.5259847735785	B	FERRYBER	2012-08-14 00:00:00.000	2012-08-14 00:00:00.000	1003166	Färjeläget		
75767	Industrigatan	75767	59.0930100333082	17.5634283757774	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7805	Industrigatan		
75760	Kallfors	75759	59.1115720713868	17.5490622308398	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7694	Kallfors		
75282	Gärtunavägen	75282	59.1813165420498	17.665226076285	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7650	Gärtunavägen		
13137	Bäverdammsgränd	13137	59.2538185222757	18.0331624996262	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1945	Bäverdammsgränd		
15831	Sjöängen	15831	59.3913587927794	17.5359003101269	B	FERRYBER	2012-08-14 00:00:00.000	2012-08-14 00:00:00.000	3140	Sjöängen		
64743	Frötuna vägskäl	64743	59.7403829348775	18.6868343786528	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6070	Frötuna vägskäl		
70129	Sjötorp	70128	59.2095097803443	18.0122037763703	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7034	Sjötorp		
81558	Lugnet	81557	59.0563545237743	18.4288718807411	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8077	Lugnet		
81559	Ornö kyrka	81559	59.051782113481	18.4293600215849	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8078	Ornö kyrka		
81063	Ribby	80877	59.1152637032195	18.1074473991588	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8303	Ribby		
70128	Sjötorp	70128	59.209716452836	18.0127249436837	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7034	Sjötorp		
81551	Hässelmara	81551	59.0889742302063	18.4159869746913	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	1008040	Hässelmara (Ornö)		
81553	Västergårdsvägen	81553	59.0712906174615	18.4204177538932	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8046	Västergårdsvägen		
81554	Västergårdsvägen	81553	59.0708601481093	18.4194954140523	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8046	Västergårdsvägen		
81555	Ornö gruva	81555	59.0597309764837	18.4244561776748	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8048	Ornö gruva		
81556	Ornö gruva	81555	59.0595535584843	18.4247914150851	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8048	Ornö gruva		
81065	Ribbylund	81065	59.1105538580915	18.1142558124037	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8302	Ribbylund		
81066	Ribbylund	81065	59.111435738534	18.112638788125	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8302	Ribbylund		
72412	Krokvägen	72411	59.1998885809191	17.9072818490999	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	7239	Krokvägen		
61004	Stockholmsvägen	61003	59.4524566968297	18.0866016140764	B	BUSTERM	2013-01-07 00:00:00.000	2013-01-07 00:00:00.000	2261	Stockholmsvägen		
61005	Gribbylund västra	61005	59.4612980773084	18.075820288725	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2260	Gribbylund västra		
51319	Rönnbärsvägen	51319	59.4909778274364	17.7327897782033	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5649	Rönnbärsvägen		
51318	Hallonvägen	51317	59.4879178428884	17.7271780481257	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5648	Hallonvägen		
65035	Norrtälje badhus	65035	59.7579092721105	18.6956788930378	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6001	Norrtälje badhus		
61001	Gribbylund södra	61001	59.4497233149096	18.0894549543989	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2233	Gribbylund södra		
61002	Gribbylund södra	61001	59.4497644286370	18.0889089247028	B	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2233	Gribbylund södra		
61003	Stockholmsvägen	61003	59.4546663396397	18.0863996623253	B	BUSTERM	2013-01-07 00:00:00.000	2013-01-07 00:00:00.000	2261	Stockholmsvägen		
51313	Kyrkvägen	51313	59.4815471087274	17.743319445301	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5668	Kyrkvägen		
55022	Barnhemsvägen	55019	59.3884507711443	17.8030978568588	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	3815	Barnhemsvägen		
51317	Hallonvägen	51317	59.4873265161782	17.727091494574	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5648	Hallonvägen		
51316	Tibble torg	51315	59.4850054466472	17.7341088381858	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5665	Tibble torg		
51315	Tibble torg	51315	59.4850657746935	17.7324529560304	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5665	Tibble torg		
51314	Kyrkvägen	51313	59.4808195715201	17.7427306216253	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5668	Kyrkvägen		
60201	Mörby centrum	60017	59.3983630684878	18.0354578807566	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	9200	Mörby centrum		
60203	Nora backe	60203	59.4038634388849	18.0336002568873	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2121	Nora backe		
60205	Nora torg	60205	59.4060511856513	18.0264169894247	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2155	Nora torg		
60204	Nora backe	60203	59.4030051851949	18.035481142463	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2121	Nora backe		
60207	Solgården	60207	59.4080385964981	18.0230771631706	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2154	Solgården		
60206	Nora torg	60205	59.4060377257356	18.0266803001043	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2155	Nora torg		
60209	Ridvägen	60209	59.4106286023846	18.0175567775521	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2153	Ridvägen		
60208	Solgården	60207	59.4081142272088	18.0217962965768	A	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	2154	Solgården		
81438	Hillersjö	81437	58.9159099780553	17.8571017027861	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	8568	Hillersjö		
64326	Semmersby norra	64325	60.0239914147954	18.7711322346821	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	6921	Semmersby norra		
51174	Husby Långhundra kyrka	51174	59.7499629619185	18.0175090395194	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5150	Husby Långhundra kyrka		
51170	Källmossen	51169	59.6287137627495	18.0042455357772	C	BUSTERM	2012-06-23 00:00:00.000	2012-06-23 00:00:00.000	5263	Källmossen		
