name;lat;lon;sa;id;gtfsid;gtfsname;gtfslat;gtfslon
Vigelsjöhöjden;59762633;18675665;200165073;6052;7445793;Norrtälje Vigelsjöhöjden;59.762612229098;18.675752544238
Lommarskolan;59762696;18672950;200165065;6053;7468480;Lommarskolan;59.762718747223;18.672930729417
Vigelsjövägen;59762409;18690443;200164001;6054;7411090;Norrtälje Vigelsjövägen;59.761917750612;18.690239133165
Vigelsjövägen;59762409;18690443;200164001;6055;7411090;Norrtälje Vigelsjövägen;59.761917750612;18.690239133165
Abborrvägen;59738219;18696628;200164480;6056;7468297;Abborrvägen;59.738785274641;18.696998705465
Vigelsjövägen;59762409;18690443;200164001;6057;7411090;Norrtälje Vigelsjövägen;59.761917750612;18.690239133165
Vigelsjövägen;59762409;18690443;200164001;6058;7411090;Norrtälje Vigelsjövägen;59.761917750612;18.690239133165
Vigelsjövägen;59762409;18690443;200164001;6059;7411090;Norrtälje Vigelsjövägen;59.761917750612;18.690239133165
Stockholmsvägen;59748844;18689409;200162571;6060;7411396;Norrtälje Stockholmsvägen;59.748626004753;18.687330959539
Backtorp;59738048;18686901;200162195;6061;7467698;Backtorp;59.738602394367;18.687748820131
Östhamra;59745095;18716943;200163007;6062;7445802;Östhamra;59.745101259785;18.716834998378
Backtorp;59738048;18686901;200162195;6063;7467698;Backtorp;59.738602394367;18.687748820131
Görla mellersta;59742021;18703208;200163003;6064;7467843;Görla mellersta;59.741965587061;18.703074329709
Görla industriområde;59739279;18695962;200163001;6065;7467842;Görla industriområde;59.73930329151;18.696723197746
Backtorp;59738048;18686901;200162195;6066;7467698;Backtorp;59.738602394367;18.687748820131
Görla östra;59743963;18709671;200163005;6067;7467844;Görla östra;59.744010130572;18.709728784207
Björnö grindstuga;59747037;18725708;200163009;6068;7467845;Björnö grindstuga;59.747054088029;18.725565192509
Björnö gård;59747262;18736405;200163011;6069;7467846;Björnö gård;59.747273752579;18.736671888389
Frötuna vägskäl;59740385;18686838;200164743;6070;7410511;Frötuna vägskäl;59.740820935953;18.686516441807
Blå Vingen;59753644;18034959;200168707;6071;7468812;Blå Vingen;59.753494667889;18.035929667754
Husby-Långhundra affär;59752377;18021295;200168709;6072;7412830;Långhundra affär;59.752355768145;18.02151109862
Fagerviks vägskäl;59751711;18005807;200168711;6073;7466848;Husby Långhundra kyrka;59.749874074414;18.017449996035
Lilla Husby;59753015;17994723;200168713;6074;7408718;Vidlunda;59.75207244857;17.971721065263
Mälsta;59753051;17982408;200168715;6075;7408718;Vidlunda;59.75207244857;17.971721065263
Vidlunda;59752080;17971117;200168717;6076;7408718;Vidlunda;59.75207244857;17.971721065263
Stenbybro östra;59750381;17963566;200168719;6077;7408718;Vidlunda;59.75207244857;17.971721065263
Stenbybro västra;59749069;17959197;200168721;6078;7408718;Vidlunda;59.75207244857;17.971721065263
Lilla Vallby;59748242;17946046;200168723;6079;7408718;Vidlunda;59.75207244857;17.971721065263
Stora Vallby;59748547;17936104;200168725;6080;7421039;Rosendal (Östuna);59.751100395287;17.911088445905
Spakbackens vägskäl;59751226;17899545;200168494;6081;7408067;Spakbacken vägskäl;59.751155732101;17.899757462028
Knivsta Ar-terminalen;59740169;17809051;200168496;6082;7420496;Knivsta Ar-terminalen;59.740262130762;17.809498521844
Uppsala Business Park;59845820;17704497;200168498;6083;7408428;Uppsala Business Park;59.845742057918;17.704743118074
Rapsgatan;59843851;17688721;200168906;6084;7407271;Uppsala Rapsgatan;59.843795592701;17.688360506414
Vimpelgatan;59848345;17662473;200168775;6085;7407670;Uppsala Vimpelgatan;59.848091243587;17.66278278143
Uppsala C;59858476;17648674;200105007;6086;7400005;Uppsala Centralstation;59.858533751701;17.646086359399
Stålgatan;59845757;17675030;200168773;6087;7407273;Uppsala Stålgatan;59.845526790769;17.676503660151
Strandbodgatan;59853191;17653645;200168608;6088;7407838;Uppsala Strandbodgatan;59.853177247131;17.653536027506
Uppsala C;59858476;17648674;200105007;6089;7400005;Uppsala Centralstation;59.858533751701;17.646086359399
Knivsta;59726551;17786937;200105006;6091;7400559;Knivsta station;59.72570349962;17.786687860863
Knivsta;59726551;17786937;200105006;6093;7400559;Knivsta station;59.72570349962;17.786687860863
Knivsta;59726551;17786937;200105006;6094;7400559;Knivsta station;59.72570349962;17.786687860863
Knivsta;59726551;17786937;200105006;6095;7400559;Knivsta station;59.72570349962;17.786687860863
Knivsta;59726551;17786937;200105006;6096;7400559;Knivsta station;59.72570349962;17.786687860863
Knivsta;59726551;17786937;200105006;6097;7400559;Knivsta station;59.72570349962;17.786687860863
Knivsta;59726551;17786937;200105006;6098;7400559;Knivsta station;59.72570349962;17.786687860863
Räfsnäs vägskäl;59751469;19071298;200163100;6099;7467862;Räfsnäs vägskäl;59.751470193779;19.07128201044
Gräddö Västerby;59762121;19023763;200163141;6100;7467875;Gräddö Västerby;59.762147065405;19.02303386105
Gräddö torg;59764683;19032878;200163143;6101;7467876;Gräddö torg;59.764767236756;19.032671295957
Nyängsvägen;59762346;19037175;200163145;6102;7467877;Nyängsvägen;59.762290202123;19.037329212012
Gräddö gamla skola;59759946;19043225;200163147;6103;7467878;Gräddö gamla skola;59.760148065612;19.042606488221
Fagervik;59759433;19050479;200163149;6104;7467879;Fagervik;59.759462392114;19.049644719597
Räfsnäs norra;59753401;19067460;200163197;6105;7445729;Räfsnäs norra;59.753360015317;19.067532109846
Räfsnäs garage;59751019;19070651;200163151;6106;7445728;Räfsnäs garage;59.751447023043;19.07040744852
Räfsnäs brygga;59752350;19080305;200163153;6107;7418090;Räfsnäs brygga;59.752109033498;19.080619460811
Räfsnäs södra;59746660;19069087;200163155;6108;7445731;Räfsnäs södra;59.747240329627;19.069427208454
Räfsnäs såg;59741697;19068314;200163157;6109;7445730;Räfsnäs såg;59.742110598104;19.068357202897
Koholma;59736646;19066327;200163159;6110;7467880;Koholma;59.736981008234;19.066558000776
Myntarbyholm;59733293;19064439;200163161;6111;7467881;Myntarbyholm;59.73383319184;19.064899011197
Myntarby äng;59729571;19059450;200163163;6112;7467882;Myntarby äng;59.72996893691;19.060252968351
Aspnäs;59725823;19048250;200163165;6113;7467883;Aspnäs;59.726028020774;19.048894381026
Kapellskär;59721166;19063307;200163047;6114;7401136;Kapellskär färjeterminal;59.721170909308;19.063292776093
Riddersholms gård;59723989;19035979;200163167;6115;7424292;Riddersholm gård;59.724131554794;19.037646982857
Kullstugan;59720726;19014765;200163169;6116;7467884;Kullstugan;59.721661478235;19.015674301199
Riddersholms skola;59715386;19003052;200163171;6117;7445727;Riddersholm skola;59.715385128348;19.003051843169
Karlsborg;59713049;18996355;200163173;6118;7467885;Karlsborg;59.713024818596;18.996318678609
Östernäs affär;59710370;18993946;200163175;6119;7445763;Östernäs affär (Rådmansö);59.710351644317;18.993948283627
Uppnäs;59713363;18981379;200163177;6120;7467886;Uppnäs;59.713341900131;18.981395028041
Västernäs;59715449;18977945;200163179;6121;7467887;Västernäs;59.715419907139;18.97792896992
Tomta vägskäl;59719665;18975311;200163181;6122;7467888;Tomta vägskäl;59.719381472272;18.97606346966
Söderuddens vägskäl;59720977;18956614;200163183;6123;7467889;Söderuddens vägskäl;59.720608219671;18.957576810115
Nyby-Bussholmens vägskäl;59722973;18953566;200163185;6124;7467890;Nyby-Bussholmens vägskäl;59.723114911215;18.953437449184
Åkerö affär;59730722;18950078;200163187;6125;7467891;Åkerö affär;59.730705789508;18.950041844789
Åkerögården;59734965;18950285;200163189;6126;7467892;Åkerögården;59.734768339672;18.950316807066
Västergårdens vägskäl;59738291;18949117;200163191;6127;7467893;Västergårdens vägskäl;59.738164551184;18.949159091039
Näset;59740933;18947139;200163193;6128;7467894;Näset (Rådmansö);59.74072588676;18.947228722374
Stakbron;59749851;18939804;200163195;6129;7467895;Stakbron;59.74970730524;18.939759736241
Humlegårdstorpet;59751568;18926032;200163121;6130;7467869;Humlegårdstorpet;59.751616921864;18.925199527692
Kungsgårdens vägskäl;59751505;18939219;200163123;6131;7467870;Kungsgårdens vägskäl;59.751533713764;18.938506824135
Rådmansö kyrka;59751433;18949215;200163125;6132;7401492;Rådmansö kyrka;59.751574766576;18.948443627464
Rådmanby affär;59759047;18961432;200163129;6133;7445732;Rådmanby affär;59.759050434481;18.961093561624
Rådmanby by;59760071;18968722;200163131;6134;7418089;Rådmanby by;59.759987478863;18.967698878
Skarängen;59761159;18977621;200163133;6135;7467871;Skarängen;59.761079775748;18.976046516846
Infjärden;59761591;18995429;200163135;6136;7467872;Infjärden;59.761590710571;18.994275604759
Nabbo;59761833;19009254;200163137;6137;7467873;Nabbo;59.761851886803;19.008278986642
Björkö örn;59761950;19015610;200163139;6138;7467874;Björkö Örn;59.761960748436;19.014860241114
Rådmansö skola;59759065;18961432;200163127;6139;7445732;Rådmanby affär;59.759050434481;18.961093561624
Håtö vägskäl;59724501;18877032;200163105;6141;7467864;Håtö vägskäl;59.725094526419;18.875540117571
Färsna;59773519;18691639;200163070;6142;7463017;Färsna;59.773524109716;18.691775219819
Färsnagatan;59773304;18694030;200163068;6143;7463016;Färsnagatan;59.773196997935;18.693991092981
Nenninge-Brevik;59732025;18902507;200163111;6144;7467867;Nenninge-Brevik;59.731669453658;18.901938571669
Kolbotten;59736502;18907973;200163113;6145;7467868;Kolbotten;59.736180472079;18.907569146285
Södersvik södra;59744988;18910220;200163115;6146;7445756;Södersvik södra;59.74461214652;18.909970476602
Södersviks affär;59749446;18910598;200163117;6147;7418091;Södersvik affär;59.74964167761;18.910757684317
Södersvik östra;59751154;18918104;200163119;6148;7445757;Södersvik östra;59.751083193083;18.917406502158
Frötuna skola;59733733;18762950;200163058;6149;7467848;Ramsta;59.734105554968;18.761954783192
Spillersboda vägskäl;59726793;18851593;200163027;6150;7445784;Spillersboda vägskäl;59.726880289285;18.849770151705
Zimsdal;59720627;18843763;200163029;6151;7445785;Zimsdal;59.720714239122;18.843749974745
Bläsboda;59716114;18840149;200163031;6152;7445786;Bläsboda;59.716583818393;18.840583584648
Lervik;59712024;18839709;200163033;6153;7445787;Lervik;59.712170653943;18.8395436864
Mutsunda;59709345;18844941;200163035;6154;7445788;Mutsunda;59.709545485847;18.844692622363
Spillersboda skola;59706595;18845561;200163037;6155;7445789;Spillersboda skola;59.706496471918;18.845642620425
Bygärdet;59704689;18846613;200163039;6156;7445790;Spillersboda Bygärdet;59.704930109381;18.846567032528
Boängsvägen;59703808;18851727;200163041;6157;7445791;Spillersboda Boängsvägen;59.703873768259;18.851448128114
Spillersboda såg;59703233;18854856;200163043;6158;7445792;Spillersboda såg;59.703265427428;18.854823324522
Spillersboda brygga;59700518;18855764;200163045;6159;7411461;Spillersboda brygga;59.700522335909;18.855746767886
Strömsborg;59741113;18754383;200163013;6160;7467847;Strömsborg;59.741145920408;18.754427167393
Ramsta;59733733;18762842;200163015;6161;7467848;Ramsta;59.734105554968;18.761954783192
Vreta västra;59726650;18774474;200163017;6162;7467849;Vreta västra;59.726697471878;18.774604793233
Ösbyholm;59720995;18765988;200163201;6163;7467897;Ösbyholm;59.720848288871;18.765941474699
Väsby;59716168;18761880;200163203;6164;7467898;Väsby;59.716152442594;18.761881391238
Näset;59713426;18760109;200163205;6165;7467899;Näset (Solö);59.713362720559;18.760123960015
Vreta östra;59727027;18783967;200163019;6166;7467850;Vreta östra;59.727027551903;18.784221040288
Angskär-Skogsvik;59727180;18804795;200163021;6167;7467851;Angskär-Skogsvik;59.727208176239;18.80430063246
Angskär-Solbacken;59728268;18815959;200163023;6168;7467852;Angskär-Solbacken;59.728291524867;18.815835042731
Brantbacken;59728169;18823492;200163025;6169;7467853;Brantbacken;59.728151374487;18.821941343707
Vreta handel;59732726;18790951;200163265;6170;7467929;Vreta handel;59.733058946786;18.789561020964
Norrsundsskolan;59973727;18818368;200163682;6171;7468034;Norrsundsskolan;59.973729194576;18.818349009655
Vreta handel;59732726;18790951;200163265;6172;7467929;Vreta handel;59.733058946786;18.789561020964
Långsjöskolan;59739315;18360683;200164860;6173;7411388;Rimbo Hagen;59.742977067121;18.356372583407
Vreta handel;59732726;18790951;200163265;6174;7467929;Vreta handel;59.733058946786;18.789561020964
Vreta handel;59732726;18790951;200163265;6175;7467929;Vreta handel;59.733058946786;18.789561020964
Sanda;60098300;18465245;200168007;6176;7409785;Sanda;60.098539758985;18.464796029921
Lågbol;60021532;18402662;200168508;6177;7423581;Lågbol;60.021505767818;18.402516215718
Knutby skola;59911189;18267878;200168816;6178;7401003;Knutby skola;59.911836419259;18.26787417389
Vreta handel;59732726;18790951;200163265;6179;7467929;Vreta handel;59.733058946786;18.789561020964
Farsta strand;59236657;18101937;200106121;6180;7400692;Farsta Strand station;59.236535580372;18.101664310139
Norrgårdsvägen;59485019;18307583;200162303;6181;7467726;Norrgårdsvägen;59.485397524141;18.30764303556
Norrgårdsvägen;59485019;18307583;200162303;6182;7467726;Norrgårdsvägen;59.485397524141;18.30764303556
Norrgårdsvägen;59485019;18307583;200162303;6183;7467726;Norrgårdsvägen;59.485397524141;18.30764303556
Norrgårdsvägen;59485019;18307583;200162303;6184;7467726;Norrgårdsvägen;59.485397524141;18.30764303556
Norrgårdsvägen;59485019;18307583;200162303;6185;7467726;Norrgårdsvägen;59.485397524141;18.30764303556
Norrgårdsvägen;59485019;18307583;200162303;6186;7467726;Norrgårdsvägen;59.485397524141;18.30764303556
Norrgårdsvägen;59485019;18307583;200162303;6187;7467726;Norrgårdsvägen;59.485397524141;18.30764303556
Skärmarbrink;59295266;18090359;200101601;6188;7421704;Skärmarbrink T-bana;59.295363845785;18.090440891894
Gullmarsplan;59299167;18080983;200101551;6189;7421705;Gullmarsplan T-bana;59.299116105095;18.080772352376
Skanstull;59308507;18075797;200101521;6190;7421655;Skanstull T-bana;59.307852080991;18.07622767977
Medborgarplatsen;59314899;18072605;200101511;6191;7421654;Medborgarplatsen T-bana;59.31433731927;18.073550993902
Slussen;59319573;18071742;200101011;6192;7420101;Slussen T-bana;59.319495066405;18.07233099596
Gamla stan;59323393;18067176;200101021;6193;7421653;Gamla Stan T-bana;59.323159907568;18.067620259317
Marievik;59310467;18027012;200113879;6194;7465626;Marievik;59.310539792924;18.027633063938
Marievik;59310467;18027012;200113879;6195;7465626;Marievik;59.310539792924;18.027633063938
Marievik;59310467;18027012;200113879;6196;7465626;Marievik;59.310539792924;18.027633063938
Marievik;59310467;18027012;200113879;6197;7465626;Marievik;59.310539792924;18.027633063938
Marievik;59310467;18027012;200113879;6198;7465626;Marievik;59.310539792924;18.027633063938
Marievik;59310467;18027012;200113879;6199;7465626;Marievik;59.310539792924;18.027633063938
Boda;59600387;18882426;200163449;6200;7467974;Boda (Blidö);59.600365957567;18.882387173535
Strömsängen;59598284;18877940;200163451;6201;7467975;Strömsängen;59.598294414036;18.878033736176
Sikmarö norra;59595434;18874515;200163453;6202;7467976;Sikmarö norra;59.595491417516;18.874606359309
Sikmarö mellersta;59593771;18869346;200163455;6203;7467977;Sikmarö mellersta;59.59388473585;18.869569994115
Sikmarö södra;59592683;18864025;200163457;6204;7467978;Sikmarö södra;59.592633745231;18.863910951736
Tallbacken;59591110;18859818;200163459;6205;7467979;Tallbacken;59.590733110518;18.859522065371
Glyxnäs brygga vägskäl;59589573;18856636;200163481;6206;7445707;Glyxnäs brygga vägskäl;59.589569823646;18.85663535555
Glyxnäs;59587928;18853795;200163461;6207;7420980;Glyxnäs;59.587929760439;18.853776536134
Boda;59600387;18882426;200163449;6208;7467974;Boda (Blidö);59.600365957567;18.882387173535
Boda;59600387;18882426;200163449;6209;7467974;Boda (Blidö);59.600365957567;18.882387173535
Horsvärn;59622662;18897545;200163433;6210;7467966;Horsvärn;59.622896023574;18.897943265673
Almviks brygga;59620640;18893410;200163435;6211;7467967;Almvik brygga vägskäl;59.62057698705;18.893439024753
Ekbacken;59618455;18893437;200163437;6212;7467968;Ekbacken (Blidö);59.618429382471;18.893472284336
Blidö gård;59614194;18893860;200163439;6213;7467969;Blidö gård;59.613970121143;18.894020114138
Horsvärn;59622662;18897545;200163433;6214;7467966;Horsvärn;59.622896023574;18.897943265673
Kalvik;59610815;18891783;200163443;6215;7467971;Kalvik;59.610694831582;18.891592246295
Bruket norra;59607318;18882812;200163445;6216;7467972;Bruket norra;59.607387900104;18.882869905518
Bruket södra;59602697;18881167;200163447;6217;7467973;Bruket södra;59.602684397111;18.881199184377
Horsvärn;59622662;18897545;200163433;6218;7467966;Horsvärn;59.622896023574;18.897943265673
Horsvärn;59622662;18897545;200163433;6219;7467966;Horsvärn;59.622896023574;18.897943265673
Källviken;59635490;18944802;200163421;6220;7467961;Källviken;59.635383771479;18.944327381799
Västerö;59635796;18936505;200163423;6221;7467962;Västerö;59.635757033543;18.936610076511
Stämmarsund;59634249;18923929;200163425;6222;7424294;Stämmarsund;59.634262458193;18.92394731686
Norrnäs;59630959;18912306;200163427;6223;7467963;Norrnäs;59.630497920576;18.91150166101
Sjöhagen;59627939;18904332;200163429;6224;7467964;Sjöhagen;59.627972448753;18.904351571063
Blidösundsgården;59625359;18899892;200163431;6225;7467965;Blidösundsgården;59.625372863261;18.899944493021
Källviken;59635490;18944802;200163421;6226;7467961;Källviken;59.635383771479;18.944327381799
Källviken;59635490;18944802;200163421;6227;7467961;Källviken;59.635383771479;18.944327381799
Källviken;59635490;18944802;200163421;6228;7467961;Källviken;59.635383771479;18.944327381799
Källviken;59635490;18944802;200163421;6229;7467961;Källviken;59.635383771479;18.944327381799
Norrsund (Blidö färjeläge) (Blidö färjeläge);59648821;18940064;200163401;6230;7424885;Norrsund (Blidö) brygga;59.648842237257;18.938220438558
Eknäs vägskäl;59648425;18944424;200163403;6231;7467954;Eknäs vägskäl;59.648232636677;18.944552180789
Gransäter;59642735;18947076;200163405;6232;7467955;Gransäter;59.642406140513;18.947414352904
Oxhalsö;59637342;18949818;200163407;6233;7467956;Oxhalsö;59.637276502124;18.950056948013
Fällgate;59634061;18957917;200163409;6234;7467957;Fällgate;59.633969182873;18.958350704956
Granövägen;59630699;18963967;200163411;6235;7467958;Granövägen;59.630966497313;18.963673938974
Söderäng (Blidö);59628739;18967383;200163413;6236;7467959;Söderäng (Blidö);59.629016949247;18.96666551377
Parkudden;59628397;18973756;200163415;6237;7467960;Parkudden;59.628457643746;18.973086517508
Bromskär västra;59627624;18978772;200163417;6238;7445702;Bromskär västra;59.627627517706;18.978807800501
Bromskärs brygga;59626582;18986332;200163419;6239;7401021;Bromskär brygga;59.626338740786;18.987500375837
Ladviksudd;59601358;18831780;200163247;6240;7467920;Ladviksudd;59.601338661981;18.831777239466
Bredviken;59599758;18830962;200163249;6241;7467921;Bredviken;59.599739095957;18.831030919859
Granhyddan;59593366;18828194;200163251;6242;7467922;Granhyddan;59.593381517671;18.82822719372
Alsvassen;59592351;18822180;200163253;6243;7467923;Alsvassen;59.59230799972;18.822196042741
Brokholmsvägen;59591829;18818270;200163263;6244;7467928;Brokholmsvägen;59.59182264693;18.818308309855
Grundviken;59587649;18811591;200163255;6245;7467924;Grundviken;59.587654082604;18.811700246053
Vagnsunda tomtområde;59584458;18797567;200163257;6246;7467925;Vagnsunda tomtområde;59.584385162393;18.797558132861
Kolmilstad;59581249;18792372;200163259;6247;7467927;Kolmilstad;59.581262170633;18.792321969681
Vagnsunda;59579271;18782798;200163261;6248;7425023;Vagnsunda (Yxlan) brygga;59.575515030945;18.784375608793
Ladviksudd;59601358;18831780;200163247;6249;7467920;Ladviksudd;59.601338661981;18.831777239466
Eneberg;59631256;18877796;200163229;6250;7467911;Eneberg (Yxlan);59.631093248852;18.877484504828
Yxlö brygga;59628955;18872519;200163231;6251;7467912;Yxlö brygga vägskäl;59.628936655805;18.872534307267
Yxlö affär;59624613;18868097;200163233;6252;7467913;Yxlö affär;59.624520842405;18.86815922271
Yxlö bygdegård;59618878;18865058;200163235;6253;7467914;Yxlö bygdegård;59.618889072421;18.865075388318
Yxlövik;59616073;18865670;200163237;6254;7467915;Yxlövik;59.615876305426;18.865616784728
Lillängen;59610518;18860681;200163239;6255;7467916;Lillängen;59.610715033145;18.861229830334
Hysängen;59609125;18855871;200163241;6256;7467917;Hysängen;59.609132371263;18.8559104131
Alsvik;59606617;18847709;200163243;6257;7467918;Alsvik;59.606659366687;18.847923300588
Hamnviken;59604207;18840590;200163245;6258;7467919;Hamnviken;59.604222025045;18.840702663269
Eneberg;59631256;18877796;200163229;6259;7467911;Eneberg (Yxlan);59.631093248852;18.877484504828
Köpmanholm;59658556;18929916;200163553;6260;7445716;Köpmanholm;59.658987088933;18.931303101427
Köpmanholms skola;59655401;18929565;200163555;6261;7423150;Köpmanholm skola;59.655448105193;18.929411617686
Larshamn;59652021;18931965;200163557;6262;7467998;Larshamn;59.652121492243;18.931799834474
Storäng;59651014;18924010;200163217;6263;7467905;Storäng;59.650200598521;18.92306691942
Sundäng;59644335;18913771;200163219;6264;7467906;Sundäng;59.644291464922;18.913930415895
Skarmsunds vägskäl;59642214;18905681;200163221;6265;7467907;Skarmsunds vägskäl;59.642223184514;18.905683842065
Värna hage;59639643;18900368;200163223;6266;7467908;Värna hage;59.63964540639;18.900354216212
Kolsvik;59634186;18895487;200163225;6267;7467909;Kolsvik;59.634348651868;18.89566235643
Kolsviks tomtområde;59633539;18887801;200163227;6268;7467910;Kolsviks tomtområde;59.633537581622;18.887765333065
Köpmanholm;59658556;18929916;200163553;6269;7445716;Köpmanholm;59.658987088933;18.931303101427
Humlö;59677452;18836185;200163535;6270;7467992;Humlö;59.677441713008;18.836206735038
Svartnöbron;59669595;18838999;200163537;6271;7467993;Svartnöbron;59.669704528122;18.839076999348
Svartnö by;59666889;18850343;200163539;6272;7467994;Svartnö by;59.666942557872;18.850119667966
Högmarsö vägskäl;59665990;18862281;200163541;6273;7467995;Högmarsö vägskäl;59.666039790815;18.86189801238
Eknö;59665496;18880933;200163543;6274;7467996;Eknö;59.665542353428;18.880868011742
Eknö brygga/Skeppsudden;59664103;18893006;200163545;6275;7467997;Eknö brygga/Skeppsudden;59.664196393921;18.892657700835
Furusundsbron;59664067;18900170;200163547;6276;7445706;Furusundsbron;59.66441040224;18.899583815764
Furusunds hotellplan;59661783;18914679;200163549;6277;7445705;Furusund hotellplan;59.662085448132;18.914708242368
Furusunds färjeläge;59663491;18924387;200163551;6278;7401060;Furusund färjeläge;59.663089866405;18.925364808276
Humlö;59677452;18836185;200163535;6279;7467992;Humlö;59.677441713008;18.836206735038
Solöbron;59679618;18759157;200163517;6280;7445746;Solöbron;59.679996659914;18.758054863873
Solö brygga;59676364;18764712;200163519;6281;7411454;Solö brygga vägskäl;59.676695671027;18.764637368177
Solö övre;59674737;18770627;200163521;6282;7445745;Solö övre;59.674822001597;18.770048376391
Solö gård;59674935;18778492;200163523;6283;7445744;Solö gård;59.674929943812;18.777978386515
Lappströmmen;59676004;18784983;200163525;6284;7467987;Lappströmmen;59.67597940347;18.784375997299
Fårholmen;59676984;18791590;200163527;6285;7467988;Fårholmen;59.676574213488;18.790609251881
Nässelgrund;59681254;18815078;200163531;6286;7467990;Nässelgrund;59.681375938114;18.815140360707
Idö;59681362;18828445;200163533;6287;7467991;Idö (Spillersboda);59.681364415269;18.828141619321
Sikströmmen;59681335;18801936;200163529;6288;7467989;Sikströmmen;59.681382012006;18.801534755911
Solö brygga;59676364;18764712;200163519;6289;7411454;Solö brygga vägskäl;59.676695671027;18.764637368177
Skönvik;59679016;18724899;200163507;6290;7467982;Skönvik;59.679031030962;18.724952500981
Sundberg;59678944;18731074;200163509;6291;7467983;Sundberg;59.679004196884;18.731397302153
Matsgården;59679124;18736180;200163511;6292;7467984;Matsgården;59.679140577338;18.736151336741
Hysingsviks vägskäl;59682162;18750410;200163215;6293;7467904;Hysingsviks vägskäl;59.681980161268;18.750129767722
Hysingsviks vägskäl;59682162;18750410;200163215;6294;7467904;Hysingsviks vägskäl;59.681980161268;18.750129767722
Södergården;59710532;18759291;200163207;6295;7467900;Södergården;59.710587269636;18.759328083652
Marholmens vägskäl;59695601;18768487;200163209;6296;7467901;Marholmens vägskäl;59.695393117111;18.768348918942
Spraggarboda norra;59691610;18763696;200163211;6297;7467902;Spraggarboda norra;59.691677824529;18.763827418703
Spraggarboda södra;59684787;18752666;200163213;6298;7467903;Spraggarboda södra;59.685368466066;18.753234012854
Hysingsviks vägskäl;59682162;18750410;200163215;6299;7467904;Hysingsviks vägskäl;59.681980161268;18.750129767722
Hammarby södra;59658979;18670703;200162171;6300;7467687;Hammarby södra;59.65878383976;18.670900907452
Hammarby mellersta;59662952;18669372;200162173;6301;7467688;Hammarby mellersta;59.662749932214;18.669428763258
Hammarby norra;59666125;18672429;200162175;6302;7467689;Hammarby norra;59.66594687537;18.672329029218
Grovsta;59672166;18679054;200162177;6303;7467690;Grovsta;59.671973843949;18.678881138712
Grundet;59677865;18683081;200162179;6304;7467691;Grundet;59.677684648517;18.683046478406
Penningby slott;59680580;18682883;200162181;6305;7411196;Penningby slott;59.680542436393;18.682971915315
Penningby vägskäl;59679564;18684168;200163501;6306;7445781;Penningby vägskäl;59.679617958836;18.68417138757
Penningby kvarn;59679609;18701095;200163503;6307;7445782;Penningby kvarn;59.6796483684;18.701153296721
Fiskarudden;59679879;18713249;200163505;6308;7467981;Fiskarudden;59.679901269501;18.713270381214
Hammarby södra;59658979;18670703;200162171;6309;7467687;Hammarby södra;59.65878383976;18.670900907452
Mora vägskäl;59643266;18673211;200162169;6310;7420578;Mora vägskäl;59.643512758714;18.672241807231
Sveden;59586714;18663116;200162149;6311;7467680;Sveden;59.586968145183;18.663441232479
Vettershaga vägskäl;59595910;18671017;200162151;6312;7411774;Vettershaga vägskäl;59.595516972522;18.670916883655
Tallbackens vägskäl;59601843;18672923;200162157;6313;7467683;Tallbackens vägskäl;59.601390033661;18.673011676693
Vettershaga bro södra;59609421;18679575;200162159;6314;7445760;Vettershaga bro södra;59.609095794893;18.678772784991
Vettershaga bro norra;59612702;18685211;200162161;6315;7445759;Vettershaga bro norra;59.612031256326;18.68497910466
Slängsboda (Urö vägskäl) (Urö vägskäl);59619318;18685993;200162163;6316;7467684;Slängsboda (Urö vägskäl);59.619117383443;18.686224077417
Mörtsunda vägskäl;59634186;18679440;200162165;6317;7467685;Mörtsunda vägskäl;59.634548024016;18.679263529526
Mora by;59638933;18676923;200162167;6318;7467686;Mora by;59.638671611831;18.677168205134
Västra Ledinge;59693983;18477327;200163279;6319;7467933;Västra Ledinge;59.694322516783;18.478599774412
Riala kyrka;59630591;18519711;200162049;6320;7411230;Riala kyrka;59.630607914307;18.519886912115
Källbacken;59592710;18537006;200162039;6321;7467641;Källbacken;59.592194878367;18.537212889427
Largbacken;59598445;18530264;200162041;6322;7467642;Largbacken;59.598045723538;18.530547960597
Starrmora;59612028;18516735;200162043;6323;7467643;Starrmora;59.611579545117;18.517164002425
Sättra vägskäl;59625224;18507198;200162045;6324;7445749;Sättra vägskäl (Riala);59.625247103623;18.50636889218
Punskog;59630618;18509050;200162047;6325;7467644;Punskog;59.630473008671;18.508597548586
Riala affär;59629746;18525671;200162051;6326;7445725;Riala affär;59.629826978905;18.525498469134
Rialahemmet;59629350;18533419;200162053;6327;7445726;Eneby Rialahemmet;59.629340349321;18.532924670007
Sättra;59616810;18436704;200163269;6328;7445749;Sättra vägskäl (Riala);59.625247103623;18.50636889218
Östra Ledinge;59699116;18486640;200163275;6329;7467931;Östra Ledinge;59.699142094178;18.486678267936
Uddeby;59629845;18540647;200162055;6330;7467645;Uddeby;59.629984482212;18.540371735666
Brinkhäll;59629135;18553870;200162057;6331;7467646;Brinkhäll;59.629123915247;18.553175860717
Njurskullen;59630240;18561870;200162059;6332;7467647;Njurskullen;59.630290727605;18.561765654757
Kinmoravägen;59629449;18569781;200162061;6333;7467648;Kinmoravägen;59.629417278492;18.569975473015
