0;0;0;0;0;0;0;0;0;0;0;0;0;
40275;Orminge centrum;40273;59,3256790358;18,2580039472;B2;BUSTERM;0,0007682451;7400730;Orminge centrum;59,3262898299;18,2584699205;4100;0
40419;Sandholmsvägen;40419;59,3293026176;18,2734670049;B2;BUSTERM;0,0002083741;7466282;Sandholmsvägen;59,3293958623;18,2732806579;4103;1
40420;Sandholmsvägen;40419;59,3294892933;18,2730939021;B2;BUSTERM;0,0002088231;7466282;Sandholmsvägen;59,3293958623;18,2732806579;4103;0
40418;Ormingehöjden;40417;59,3266596172;18,2688644841;B2;BUSTERM;0,0015181862;7445912;Orminge Ormingehöjden;59,326729637;18,2703810548;4104;1
40417;Ormingehöjden;40417;59,3268087939;18,2718978734;B2;BUSTERM;0,0015188827;7445912;Orminge Ormingehöjden;59,326729637;18,2703810548;4104;0
40520;Telegramvägen;40307;59,3216066075;18,2539328926;B2;BUSTERM;6,5193920904995E-005;7466262;Telegramvägen;59,3215716299;18,2538778761;4105;1
40307;Telegramvägen;40307;59,3215156051;18,2539966286;B2;BUSTERM;0,0001313047;7466262;Telegramvägen;59,3215716299;18,2538778761;4105;0
40308;Telegramvägen;40307;59,3215836587;18,2537203971;B2;BUSTERM;0,0001579377;7466262;Telegramvägen;59,3215716299;18,2538778761;4105;0
40518;Koldalsvägen;40305;59,320237227;18,2484229367;B2;BUSTERM;5,84171615075542E-005;7466261;Koldalsvägen;59,3201929497;18,2483848305;4106;1
40306;Koldalsvägen;40305;59,3202784504;18,2486191616;B2;BUSTERM;0,0002494422;7466261;Koldalsvägen;59,3201929497;18,2483848305;4106;0
40305;Koldalsvägen;40305;59,320063122;18,2481293294;B2;BUSTERM;0,0002865938;7466261;Koldalsvägen;59,3201929497;18,2483848305;4106;0
40304;Skottvallsvägen;40303;59,3187845969;18,2430304585;B2;BUSTERM;0,0004491258;7466260;Skottvallsvägen;59,318911152;18,2434613852;4107;1
40516;Skottvallsvägen;40303;59,3186739149;18,2427062949;B2;BUSTERM;0,0007914814;7466260;Skottvallsvägen;59,318911152;18,2434613852;4107;0
40303;Skottvallsvägen;40303;59,3192835272;18,2446825438;B2;BUSTERM;0,0012766721;7466260;Skottvallsvägen;59,318911152;18,2434613852;4107;0
40283;Centralplan;40283;59,3161580913;18,2336370499;B2;BUSTERM;0,0002794552;7466254;Centralplan;59,3158995462;18,2335309857;4108;1
40514;Centralplan;40283;59,3158021513;18,232979244;B2;BUSTERM;0,0005602719;7466254;Centralplan;59,3158995462;18,2335309857;4108;0
40284;Centralplan;40283;59,3157279715;18,2326226105;B2;BUSTERM;0,0009244368;7466254;Centralplan;59,3158995462;18,2335309857;4108;0
40301;Centralplan;40283;59,3159269606;18,2349556864;B2;BUSTERM;0,0014249644;7466254;Centralplan;59,3158995462;18,2335309857;4108;0
40416;Björkholmsvägen;40415;59,326678615;18,2631018784;B2;BUSTERM;0,0005492745;7466281;Björkholmsvägen;59,3265606416;18,2636383341;4109;1
40415;Björkholmsvägen;40415;59,3264332219;18,2642088285;B2;BUSTERM;0,0005845507;7466281;Björkholmsvägen;59,3265606416;18,2636383341;4109;0
40512;Björknäs centrum;40258;59,3149270986;18,2274008788;B2;BUSTERM;0,0004213246;7401169;Björknäs centrum;59,3149191781;18,227822129;4110;1
40258;Björknäs centrum;40258;59,3146880436;18,2267339085;B2;BUSTERM;0,0011124958;7401169;Björknäs centrum;59,3149191781;18,227822129;4110;0
40281;Björknäs centrum;40258;59,3151333627;18,2293479105;B2;BUSTERM;0,0015407414;7401169;Björknäs centrum;59,3149191781;18,227822129;4110;0
40259;Eknäsvägen;40259;59,3117465251;18,2279651091;B2;BUSTERM;1,73397713377226E-005;7466250;Eknäsvägen;59,3117467581;18,2279477709;4111;1
40261;Trädgårdsvägen;40261;59,3095851048;18,2278113674;B2;BUSTERM;0,0005024391;7466251;Trädgårdsvägen;59,3100552898;18,2276342486;4112;1
40262;Trädgårdsvägen;40261;59,3105346297;18,2274573554;B2;BUSTERM;0,0005109383;7466251;Trädgårdsvägen;59,3100552898;18,2276342486;4112;0
40264;Tollare;40263;59,3070580741;18,2299323691;B2;BUSTERM;0,0013681016;7466252;Tollare;59,3065850657;18,2312161;4113;1
40263;Tollare;40263;59,3061119047;18,2325169267;B2;BUSTERM;0,0015104751;7470755;Johannes Petri skola;59,3061106061;18,2340274013;4113;0
40266;Mellanbergsvägen;40265;59,304875618;18,2438966187;B2;BUSTERM;0,0002835621;7466253;Mellanbergsvägen;59,304897177;18,24417936;4114;1
40265;Mellanbergsvägen;40265;59,3049096252;18,2444785903;B2;BUSTERM;0,0002994891;7466253;Mellanbergsvägen;59,304897177;18,24417936;4114;0
40268;Ångbåtsvägen;40267;59,3055355527;18,2546742981;B2;BUSTERM;0,0006700432;7401180;Lännersta Ångbåtsvägen;59,3056577826;18,2553330983;4115;1
40267;Ångbåtsvägen;40267;59,3057798659;18,2560090342;B2;BUSTERM;0,0006868724;7401180;Lännersta Ångbåtsvägen;59,3056577826;18,2553330983;4115;0
40320;Junkervägen;40319;59,3067654885;18,2599437568;B2;BUSTERM;0,0005774055;7466263;Junkervägen;59,3068624392;18,2605129647;4116;1
40319;Junkervägen;40319;59,3069678811;18,261117493;B2;BUSTERM;0,000613655;7466263;Junkervägen;59,3068624392;18,2605129647;4116;0
40324;Sjöstugan;40323;59,3078717123;18,266521928;B2;BUSTERM;9,29584147181856E-005;7466264;Sjöstugan;59,3078463708;18,2664324904;4117;1
40323;Sjöstugan;40323;59,3078212159;18,2663426454;B2;BUSTERM;0,0000933;7466264;Sjöstugan;59,3078463708;18,2664324904;4117;0
40326;Kompassvägen;40325;59,3091881366;18,2762070612;B2;BUSTERM;8,88134248034718E-005;7466265;Kompassvägen;59,3091684435;18,2762936638;4118;1
40325;Kompassvägen;40325;59,3091486043;18,2763973986;B2;BUSTERM;0,0001056149;7466265;Kompassvägen;59,3091684435;18,2762936638;4118;0
40276;Johannes Petri skola;40276;59,3061103724;18,2340447365;B2;BUSTERM;1,73368251229421E-005;7470755;Johannes Petri skola;59,3061106061;18,2340274013;4119;1
40386;Korset;40421;59,3335636657;18,2646889306;B2;BUSTERM;0,000427146;7466283;Korset;59,3331404076;18,2647464316;4120;1
40422;Korset;40421;59,3327080366;18,2648204276;B2;BUSTERM;0,0004386571;7466283;Korset;59,3331404076;18,2647464316;4120;0
40389;Kummelbergets industriområde;40389;59,3368160671;18,2493320861;B2;BUSTERM;2,24224162142586E-007;7466274;Kummelbergets industriområde;59,3368159738;18,2493322901;4121;1
40384;Skarpövägen;40383;59,3339389494;18,2538184261;B2;BUSTERM;0,000038815;7466273;Skarpövägen;59,33392026;18,2538524454;4122;1
40383;Skarpövägen;40383;59,3339103957;18,2539042553;B2;BUSTERM;5,27405598663898E-005;7466273;Skarpövägen;59,33392026;18,2538524454;4122;0
40382;Korsöstigen;40381;59,3317354413;18,2496877819;B2;BUSTERM;5,67111958567546E-005;7466272;Korsöstigen;59,3317522973;18,2497419301;4123;1
40381;Korsöstigen;40381;59,3317600422;18,2498125784;B2;BUSTERM;7,10715511752063E-005;7466272;Korsöstigen;59,3317522973;18,2497419301;4123;0
40380;Husaröstigen;40379;59,3274827709;18,2475547164;B2;BUSTERM;0,0002375368;7466271;Husaröstigen;59,3275773834;18,2477725976;4124;1
40379;Husaröstigen;40379;59,3276715242;18,248025172;B2;BUSTERM;0,0002695484;7466271;Husaröstigen;59,3275773834;18,2477725976;4124;0
40375;Nämdöstigen;40375;59,3237330765;18,2516434154;B2;BUSTERM;0,0001437104;7466270;Nämdöstigen;59,3236499621;18,2517606531;4125;1
40376;Nämdöstigen;40375;59,3235580656;18,2518768379;B2;BUSTERM;0,0001481346;7466270;Nämdöstigen;59,3236499621;18,2517606531;4125;0
40329;Boo gård;40330;59,3096899952;18,2828828228;B2;BUSTERM;0,000210588;7445895;Boo gård;59,309720809;18,2826745014;4130;1
40330;Boo gård;40330;59,3097518091;18,2824657719;B2;BUSTERM;0,0002110189;7445895;Boo gård;59,309720809;18,2826745014;4130;0
40331;Dalkarlsvägen;40331;59,3149023503;18,2808026628;B2;BUSTERM;0,0003293697;7466266;Dalkarlsvägen;59,3147006545;18,2805422723;4131;1
40332;Dalkarlsvägen;40331;59,3144901766;18,2802808254;B2;BUSTERM;0,0003356418;7466266;Dalkarlsvägen;59,3147006545;18,2805422723;4131;0
40334;Tunvägen;40333;59,3193705949;18,279599007;B2;BUSTERM;0,0004005192;7466267;Tunvägen;59,3197667678;18,2795401621;4132;1
40333;Tunvägen;40333;59,3201720954;18,27948156;B2;BUSTERM;0,000409542;7466267;Tunvägen;59,3197667678;18,2795401621;4132;0
40335;Västertäppsvägen;40335;59,3219791239;18,2774868313;B2;BUSTERM;0,00008849;7466268;Västertäppsvägen;59,3219717267;18,2773986509;4133;1
40336;Västertäppsvägen;40335;59,3219555479;18,2773094117;B2;BUSTERM;0,000090694;7466268;Västertäppsvägen;59,3219717267;18,2773986509;4133;0
40338;Boovägen;40337;59,3248135156;18,2738795191;B2;BUSTERM;4,55115689363799E-005;7445899;Östra Orminge Boovägen;59,3248396622;18,2739167704;4134;1
40337;Boovägen;40337;59,3248746311;18,2739718126;B2;BUSTERM;6,52109422062376E-005;7445899;Östra Orminge Boovägen;59,3248396622;18,2739167704;4134;0
40414;Hasseludden;40414;59,3472350552;18,2434869517;B2;BUSTERM;1,73576817640288E-005;7426544;Hasseludden;59,3472352904;18,2434695956;4140;1
40411;Hamndalsvägen;40411;59,3447482884;18,2472822881;B2;BUSTERM;9,08145728452082E-005;7466280;Hamndalsvägen;59,3446581826;18,2472936117;4141;1
40412;Hamndalsvägen;40411;59,3445679343;18,2473220859;B2;BUSTERM;9,46336792412752E-005;7466280;Hamndalsvägen;59,3446581826;18,2472936117;4141;0
40410;Kvarnbergsvägen;40409;59,343339263;18,251066666;B2;BUSTERM;1,73555975062433E-005;7466279;Kvarnbergsvägen;59,3433394991;18,251049312;4142;1
40408;Kvarnsjön;40407;59,3410400101;18,2582499849;B2;BUSTERM;0,0001253972;7466278;Kvarnsjön;59,3411488579;18,2581877225;4143;1
40407;Kvarnsjön;40407;59,3412665301;18,2581432552;B2;BUSTERM;0,0001257939;7466278;Kvarnsjön;59,3411488579;18,2581877225;4143;0
40406;Myrsjövägen;40405;59,3394545772;18,261370326;B2;BUSTERM;0,0001734472;7466277;Myrsjövägen;59,3395381753;18,2612183547;4144;1
40405;Myrsjövägen;40405;59,3396219598;18,2610659748;B2;BUSTERM;0,000173895;7466277;Myrsjövägen;59,3395381753;18,2612183547;4144;0
40404;Nygärde;40403;59,3364538888;18,2676224674;B2;BUSTERM;0,0005263974;7466276;Nygärde;59,3369759435;18,2675549907;4145;1
40403;Nygärde;40403;59,3375068213;18,267505308;B2;BUSTERM;0,0005331976;7466276;Nygärde;59,3369759435;18,2675549907;4145;0
40492;Tegelövägen;40492;59,3547846506;18,3118466152;B2;BUSTERM;1,73606787185473E-005;7466303;Tegelövägen;59,3547848949;18,3118292563;4150;1
40489;Linnéavägen;40489;59,3559477654;18,3088016146;B2;BUSTERM;0,0001415089;7466301;Linnéavägen;59,3559539423;18,3089429886;4151;1
40490;Linnéavägen;40489;59,3559689363;18,3091021788;B2;BUSTERM;0,0001598947;7466301;Linnéavägen;59,3559539423;18,3089429886;4151;0
40487;Snödroppsvägen;40487;59,3567329719;18,301102733;B2;BUSTERM;0,0002121456;7466300;Snödroppsvägen;59,3566929724;18,3013110736;4152;1
40488;Snödroppsvägen;40487;59,3566441911;18,301518347;B2;BUSTERM;0,0002129363;7466300;Snödroppsvägen;59,3566929724;18,3013110736;4152;0
40485;Skånska gården;40485;59,3577856706;18,2958328422;B2;BUSTERM;0,0007775899;7445897;Vikingshill Skånska gården;59,3580681015;18,2965573274;4153;1
40486;Skånska gården;40485;59,3583503791;18,2972989816;B2;BUSTERM;0,0007935563;7445897;Vikingshill Skånska gården;59,3580681015;18,2965573274;4153;0
40390;Fösabacken;40483;59,3554440085;18,295714057;B2;BUSTERM;1,95211652524611E-005;7466299;Fösabacken;59,3554346118;18,2957311678;4154;1
40483;Fösabacken;40483;59,3554250661;18,2957654339;B2;BUSTERM;3,55708983042061E-005;7466299;Fösabacken;59,3554346118;18,2957311678;4154;0
40482;Enrisvägen;40481;59,3527330646;18,2932995517;B2;BUSTERM;7,49916546465681E-005;7466298;Enrisvägen;59,352661562;18,2932769436;4155;1
40481;Enrisvägen;40481;59,3525806077;18,2932883956;B2;BUSTERM;8,17602855606369E-005;7466298;Enrisvägen;59,352661562;18,2932769436;4155;0
40480;Risetvägen;40479;59,3511502476;18,2896489616;B2;BUSTERM;0,0003203168;7466297;Risetvägen;59,3511800032;18,2899678933;4156;1
40479;Risetvägen;40479;59,351218578;18,2903046344;B2;BUSTERM;0,0003389433;7466297;Risetvägen;59,3511800032;18,2899678933;4156;0
40478;Nordmannavägen;40478;59,3475814864;18,290302617;B2;BUSTERM;1,73572722166888E-005;7466296;Nordmannavägen;59,3475817278;18,2902852614;4157;1
40484;Frövägen;40477;59,3455233756;18,2908555559;B2;BUSTERM;0,000067607;7466295;Frövägen;59,3454774376;18,2909051584;4158;1
40477;Frövägen;40477;59,3454313514;18,2909719112;B2;BUSTERM;8,11164433812569E-005;7466295;Frövägen;59,3454774376;18,2909051584;4158;0
40476;Kummelnäs;40476;59,3523489227;18,2738207737;B2;BUSTERM;2,24335148330225E-007;7426545;Kummelnäs;59,3523488294;18,2738209777;4160;1
40474;Engelbrektsvägen;40473;59,3516509214;18,2779555883;B2;BUSTERM;3,30161864420337E-005;7466294;Engelbrektsvägen;59,3516773996;18,2779753107;4161;1
40473;Engelbrektsvägen;40473;59,3517123663;18,2780304012;B2;BUSTERM;6,52505178030872E-005;7466294;Engelbrektsvägen;59,3516773996;18,2779753107;4161;0
40472;Högabergsvägen;40471;59,3493284769;18,2829742612;B2;BUSTERM;0,0001758065;7466293;Högabergsvägen;59,3493071102;18,2831487644;4162;1
40471;Högabergsvägen;40471;59,349285596;18,28334042;B2;BUSTERM;0,0001928593;7466293;Högabergsvägen;59,3493071102;18,2831487644;4162;0
40470;Badhusvägen;40469;59,3454174796;18,2850981951;B2;BUSTERM;4,08856073708337E-005;7466292;Badhusvägen;59,3454529248;18,2851185733;4163;1
40469;Badhusvägen;40469;59,3454878886;18,2851736607;B2;BUSTERM;6,52463887344369E-005;7466292;Badhusvägen;59,3454529248;18,2851185733;4163;0
40467;Rotkärret;40467;59,3426191011;18,2924542194;B2;BUSTERM;0,000243858;7466291;Rotkärret;59,3424100624;18,2925797963;4164;1
40468;Rotkärret;40467;59,3421919071;18,2927218647;B2;BUSTERM;0,0002603366;7466291;Rotkärret;59,3424100624;18,2925797963;4164;0
40466;Boo prästgård;40465;59,3384672379;18,2958950797;B2;BUSTERM;0,000147042;7445898;Boo prästgård;59,3385003334;18,2960383488;4165;1
40465;Boo prästgård;40465;59,3385239765;18,2962156633;B2;BUSTERM;0,0001788838;7445898;Boo prästgård;59,3385003334;18,2960383488;4165;0
40463;Eriksvik;40463;59,3359198865;18,296200788;B2;BUSTERM;0,0003130925;7466290;Eriksvik;59,3356387644;18,2963386187;4166;1
40464;Eriksvik;40463;59,335703486;18,2953060465;B2;BUSTERM;0,0010345986;7466290;Eriksvik;59,3356387644;18,2963386187;4166;0
41025;Eriksvik;40463;59,3352838875;18,2975252908;B2;BUSTERM;0,0012385993;7466290;Eriksvik;59,3356387644;18,2963386187;4166;0
40462;Boo kyrka;40461;59,333892683;18,2880724205;B2;BUSTERM;0,0006911216;7445896;Boo kyrka;59,3339423253;18,2887617569;4167;1
40461;Boo kyrka;40461;59,3339914816;18,2894857925;B2;BUSTERM;0,0007257024;7445896;Boo kyrka;59,3339423253;18,2887617569;4167;0
40444;Gustavsvik;40444;59,3221427897;18,3051553606;B2;BUSTERM;1,7344103503756E-005;7466289;Gustavsvik;59,3221430329;18,3051380182;4170;1
40442;Malmbrinken;40441;59,3236035761;18,3010981331;B2;BUSTERM;8,79403703622591E-005;7466288;Malmbrinken;59,3235928344;18,301185415;4171;1
40441;Malmbrinken;40441;59,3235909112;18,3012904936;B2;BUSTERM;0,0001050963;7466288;Malmbrinken;59,3235928344;18,301185415;4171;0
40439;Norrkärr;40439;59,3228173676;18,2961908035;B2;BUSTERM;0,001159933;7466287;Norrkärr;59,3229918627;18,2950440707;4172;1
40440;Norrkärr;40439;59,3231665344;18,2938969181;B2;BUSTERM;0,0011603746;7466287;Norrkärr;59,3229918627;18,2950440707;4172;0
40438;Ringleksvägen;40437;59,3251703487;18,2900720378;B2;BUSTERM;8,15264926665942E-005;7466286;Ringleksvägen;59,3251240765;18,2901391605;4173;1
40437;Ringleksvägen;40437;59,3250776563;18,2902234231;B2;BUSTERM;9,62030952446863E-005;7466286;Ringleksvägen;59,3251240765;18,2901391605;4173;0
40436;Mensättra;40435;59,3290642773;18,2836604603;B2;BUSTERM;0,0004210531;7466285;Mensättra;59,3291170336;18,2832427254;4174;1
40435;Mensättra;40435;59,3291699752;18,2828245812;B2;BUSTERM;0,0004214823;7466285;Mensättra;59,3291170336;18,2832427254;4174;0
40491;Förmansvägen;40491;59,3299475196;18,2782941401;B2;BUSTERM;0,0005788249;7466302;Förmansvägen;59,3298915948;18,278870257;4175;1
40496;Förmansvägen;40491;59,3298351876;18,2794810653;B2;BUSTERM;0,0006134073;7466302;Förmansvägen;59,3298915948;18,278870257;4175;0
40432;Myrsjöskolan;40431;59,3320206539;18,2703071481;B2;BUSTERM;0,000702652;7466284;Myrsjöskolan;59,3318103119;18,2709775778;4177;1
40431;Myrsjöskolan;40431;59,3316087892;18,271665793;B2;BUSTERM;0,0007171134;7466284;Myrsjöskolan;59,3318103119;18,2709775778;4177;0
40494;Sarvträsk;40493;59,3290561721;18,2627463502;B2;BUSTERM;0,0005229484;7466304;Sarvträsk;59,3286029976;18,2624853754;4178;1
40493;Sarvträsk;40493;59,328150009;18,2622239999;B2;BUSTERM;0,0005229874;7466304;Sarvträsk;59,3286029976;18,2624853754;4178;0
40294;Strömvägen;40294;59,326244536;18,2239008815;B2;BUSTERM;2,24134412248421E-007;7466259;Strömvägen;59,3262444428;18,2239010853;4180;1
40292;Glasbrukssjön;40291;59,324271986;18,2261504671;B2;BUSTERM;0,0003591661;7466258;Glasbrukssjön;59,324051106;18,2264336849;4181;1
40291;Glasbrukssjön;40291;59,3238390543;18,2267346775;B2;BUSTERM;0,0003681881;7466258;Glasbrukssjön;59,324051106;18,2264336849;4181;0
40290;Fredriksbergsvägen;40289;59,3216438829;18,2279138799;B2;BUSTERM;0,000081573;7466257;Fredriksbergsvägen;59,3215976422;18,2279810807;4182;1
40289;Fredriksbergsvägen;40289;59,321559904;18,2280836061;B2;BUSTERM;0,0001092503;7466257;Fredriksbergsvägen;59,3215976422;18,2279810807;4182;0
40288;Gundersberg;40287;59,3181580423;18,2294402671;B2;BUSTERM;8,0676121749081E-005;7466256;Gundersberg;59,3181925176;18,2295132061;4183;1
40287;Gundersberg;40287;59,3182175579;18,2296201896;B2;BUSTERM;0,0001098749;7466256;Gundersberg;59,3181925176;18,2295132061;4183;0
40286;Ängsbacken;40285;59,3166602562;18,2312660835;B2;BUSTERM;5,66818723089227E-005;7466255;Ängsbacken;59,3166771201;18,2313201986;4184;1
40285;Ängsbacken;40285;59,3166845486;18,2314083562;B2;BUSTERM;8,84699281475572E-005;7466255;Ängsbacken;59,3166771201;18,2313201986;4184;0
41107;Gustavsbergs centrum;40359;59,3264864164;18,3913738675;B2;BUSTERM;0,0001091342;7400698;Gustavsberg centrum;59,3265242819;18,3912715128;4200;1
41108;Gustavsbergs centrum;40359;59,3265667748;18,3913975475;B2;BUSTERM;0,0001330053;7400698;Gustavsberg centrum;59,3265242819;18,3912715128;4200;0
40359;Gustavsbergs centrum;40359;59,3265367385;18,3915534298;B2;BUSTERM;0,0002821921;7400698;Gustavsberg centrum;59,3265242819;18,3912715128;4200;0
41070;Gustavsbergs centrum;40359;59,3265392619;18,3909736845;B2;BUSTERM;0,0002982049;7400698;Gustavsberg centrum;59,3265242819;18,3912715128;4200;0
40360;Gustavsbergs centrum;40359;59,3261648957;18,3917360572;B2;BUSTERM;0,0005873328;7400698;Gustavsberg centrum;59,3265242819;18,3912715128;4200;0
41105;Gustavsbergs centrum;40359;59,3268669629;18,3907525454;B2;BUSTERM;0,0006218983;7400698;Gustavsberg centrum;59,3265242819;18,3912715128;4200;0
41109;Gustavsbergs centrum;40359;59,3263411093;18,3919076125;B2;BUSTERM;0,0006619479;7400698;Gustavsberg centrum;59,3265242819;18,3912715128;4200;0
41110;Gustavsbergs centrum;40359;59,3266821285;18,3905627646;B2;BUSTERM;0,0007261127;7400698;Gustavsberg centrum;59,3265242819;18,3912715128;4200;0
41142;Farstaviken;41141;59,3244990613;18,3851602579;B2;BUSTERM;0,0010514305;7466351;Farstaviken;59,3252752488;18,3858695105;4201;1
41141;Farstaviken;41141;59,3260512714;18,386595935;B2;BUSTERM;0,0010629693;7466351;Farstaviken;59,3252752488;18,3858695105;4201;0
41068;Höjdhagen;41067;59,327486329;18,3789720957;B2;BUSTERM;0,0006667221;7466333;Höjdhagen;59,3274640972;18,379638447;4202;1
41067;Höjdhagen;41067;59,3274413554;18,3803394854;B2;BUSTERM;0,0007014072;7466333;Höjdhagen;59,3274640972;18,379638447;4202;0
41065;Östra Ekedal;41065;59,3268379297;18,3740550893;B2;BUSTERM;0,0008685564;7466332;Östra Ekedal;59,3270341329;18,3732089839;4203;1
41066;Östra Ekedal;41065;59,3272305175;18,3723624605;B2;BUSTERM;0,0008690045;7466332;Östra Ekedal;59,3270341329;18,3732089839;4203;0
41063;Eriksberg;41063;59,3276354528;18,3558556455;B2;BUSTERM;0,0003336523;7466331;Eriksberg;59,3275929629;18,3561865812;4204;1
41064;Eriksberg;41063;59,3275503155;18,3565346565;B2;BUSTERM;0,0003506782;7466331;Eriksberg;59,3275929629;18,3561865812;4204;0
41032;Insjön;41031;59,333705248;18,3351827754;B2;BUSTERM;0,0005349627;7466323;Insjön;59,333569384;18,335700198;4205;1
41031;Insjön;41031;59,3334423317;18,3362354271;B2;BUSTERM;0,0005501023;7466323;Insjön;59,333569384;18,335700198;4205;0
41062;Lagnövägen;41033;59,3317165937;18,3460024668;B2;BUSTERM;0,0002631046;7466324;Lagnövägen;59,331721632;18,3457394105;4206;1
41034;Lagnövägen;41033;59,3314978004;18,3452479336;B2;BUSTERM;0,0005400464;7466324;Lagnövägen;59,331721632;18,3457394105;4206;0
41061;Lagnövägen;41033;59,3312380784;18,3452109712;B2;BUSTERM;0,0007162906;7466324;Lagnövägen;59,331721632;18,3457394105;4206;0
41033;Lagnövägen;41033;59,3324427078;18,3465312529;B2;BUSTERM;0,0010709644;7466324;Lagnövägen;59,331721632;18,3457394105;4206;0
41030;Lillebo;41029;59,3334435344;18,3255135318;B2;BUSTERM;0,000264036;7466322;Lillebo;59,3334024786;18,3257743563;4207;1
41029;Lillebo;41029;59,3333612696;18,326052324;B2;BUSTERM;0,0002810057;7466322;Lillebo;59,3334024786;18,3257743563;4207;0
41028;Kihls gård;41027;59,3323979553;18,3136071662;B2;BUSTERM;0,0003683821;7466321;Kihls gård;59,3323638644;18,3139739675;4208;1
41027;Kihls gård;41027;59,3323296212;18,3143579116;B2;BUSTERM;0,0003854681;7466321;Kihls gård;59,3323638644;18,3139739675;4208;0
42005;Hamnen;42004;59,3225721587;18,3817810115;B2;BUSTERM;0,0004097525;7414316;Hamnen;59,3226810097;18,3821760413;4209;1
42004;Hamnen;42004;59,3227803849;18,3826050778;B2;BUSTERM;0,000440395;7414316;Hamnen;59,3226810097;18,3821760413;4209;0
41080;Styrmannen;41079;59,3382323814;18,3936907355;B2;BUSTERM;0,0003696251;7466336;Styrmannen;59,3384508948;18,393988854;4210;1
41079;Styrmannen;41079;59,3386692456;18,3943041218;B2;BUSTERM;0,0003834982;7466336;Styrmannen;59,3384508948;18,393988854;4210;0
41078;Båtsmannen;41077;59,3354707775;18,3934630465;B2;BUSTERM;4,32805498177371E-005;7466335;Båtsmannen;59,3354430848;18,3934963079;4211;1
41077;Båtsmannen;41077;59,335414882;18,393564265;B2;BUSTERM;7,35769342017695E-005;7466335;Båtsmannen;59,3354430848;18,3934963079;4211;0
42006;Vårdcentralen;42006;59,3232288044;18,3790016123;B2;BUSTERM;0,0002349834;7414317;Vårdcentralen;59,3230114116;18,3790908176;4212;1
42007;Vårdcentralen;42006;59,3227935126;18,3792147051;B2;BUSTERM;0,0002506553;7414317;Vårdcentralen;59,3230114116;18,3790908176;4212;0
41074;Björnskogsvägen;41073;59,3321926993;18,3884855434;B2;BUSTERM;6,28751913773804E-005;7466334;Björnskogsvägen;59,3322553777;18,388490513;4213;1
41073;Björnskogsvägen;41073;59,3323178953;18,388512625;B2;BUSTERM;6,63127521564221E-005;7466334;Björnskogsvägen;59,3322553777;18,388490513;4213;0
42009;Gustavsgården;42008;59,3194321257;18,3961090279;B2;BUSTERM;3,30449135438653E-005;7414318;Gustavsgården;59,3194585855;18,3961288229;4214;1
42008;Gustavsgården;42008;59,3194759161;18,3961650712;B2;BUSTERM;4,01782066032502E-005;7414318;Gustavsgården;59,3194585855;18,3961288229;4214;0
41081;Nyhem;41081;59,3359880541;18,3809512002;B2;BUSTERM;0,0007954255;7466337;Nyhem;59,3356326271;18,3816627993;4215;1
41082;Nyhem;41081;59,3352684158;18,3823732963;B2;BUSTERM;0,0007984083;7466337;Nyhem;59,3356326271;18,3816627993;4215;0
41083;Böle mosse;41083;59,3386637214;18,3741569368;B2;BUSTERM;0,0001536346;7466338;Böle mosse;59,3385625636;18,3742725686;4216;1
41084;Böle mosse;41083;59,3384612466;18,3744053454;B2;BUSTERM;0,0001670173;7466338;Böle mosse;59,3385625636;18,3742725686;4216;0
41086;Koviks hagar;41085;59,3422819339;18,3710193221;B2;BUSTERM;0,0001199102;7466339;Koviks hagar;59,3422169945;18,3711201255;4217;1
41085;Koviks hagar;41085;59,3421518963;18,371238076;B2;BUSTERM;0,0001347224;7466339;Koviks hagar;59,3422169945;18,3711201255;4217;0
42011;Hästhagen;42010;59,3211130048;18,3969398007;B2;BUSTERM;0,0001421818;7414319;Hästhagen;59,3209773538;18,3969823973;4218;1
42010;Hästhagen;42010;59,3208501592;18,3970603571;B2;BUSTERM;0,0001491851;7414319;Hästhagen;59,3209773538;18,3969823973;4218;0
41075;Klostervägen;41075;59,3339472058;18,3905874501;B2;BUSTERM;2,00234833808228E-005;7435330;Klostervägen;59,3339384931;18,3905694216;4219;1
41076;Klostervägen;41075;59,3339299673;18,3905509849;B2;BUSTERM;2,03125641458502E-005;7435330;Klostervägen;59,3339384931;18,3905694216;4219;0
41050;Norra Lagnö;41049;59,3524120947;18,4099832239;B2;BUSTERM;1,73581964339698E-005;7418274;Norra Lagnö;59,352412352;18,4099658676;4220;1
41048;Långsunda;41047;59,3492798459;18,4062788905;B2;BUSTERM;3,92963400160557E-005;7466330;Långsunda;59,349243533;18,4062939098;4221;1
41047;Långsunda;41047;59,3492070567;18,4063260796;B2;BUSTERM;4,86355043749994E-005;7466330;Långsunda;59,349243533;18,4062939098;4221;0
41046;Anneberg;41045;59,3488945736;18,3872571334;B2;BUSTERM;8,79834250150261E-005;7466329;Anneberg;59,348883774;18,3873444515;4222;1
41045;Anneberg;41045;59,348863846;18,3874482392;B2;BUSTERM;0,0001056836;7466329;Anneberg;59,348883774;18,3873444515;4222;0
42261;Skevik;41043;59,347815594;18,3805105649;B2;BUSTERM;0,0009472265;7418276;Skevik;59,3477608982;18,3814562109;4223;1
41043;Skevik;41043;59,3478415055;18,3801080769;B2;BUSTERM;0,0013505417;7418276;Skevik;59,3477608982;18,3814562109;4223;0
