1821;Sandsborg;1821;59.2856752641979;18.0919325152216;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421702;Sandsborg T-bana;59.284787237712;18.092382133831
1822;Sandsborg;1821;59.2856752641979;18.0919325152216;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421702;Sandsborg T-bana;59.284787237712;18.092382133831
1831;Skogskyrkogården;1831;59.278967026605;18.0955186440811;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421701;Skogskyrkogården T-bana;59.279191786137;18.095498851906
1832;Skogskyrkogården;1831;59.278967026605;18.0955186440811;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421701;Skogskyrkogården T-bana;59.279191786137;18.095498851906
1841;Tallkrogen;1841;59.2712662581288;18.0855632676199;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421700;Tallkrogen T-bana;59.271135611453;18.085326680966
1842;Tallkrogen;1841;59.2712489328434;18.085527022734;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421700;Tallkrogen T-bana;59.271135611453;18.085326680966
1851;Gubbängen;1851;59.2633249973453;18.0821386289815;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421699;Gubbängen T-bana;59.262877652196;18.082038836488
1852;Gubbängen;1851;59.2633249973453;18.0821386289815;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421699;Gubbängen T-bana;59.262877652196;18.082038836488
1861;Hökarängen;1861;59.257930702304;18.0824977977478;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421698;Hökarängen T-bana;59.257921639639;18.082497402633
1862;Hökarängen;1861;59.2579214263221;18.0825147154676;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421698;Hökarängen T-bana;59.257921639639;18.082497402633
1871;Farsta;1871;59.2448136773402;18.092579257622;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421697;Farsta T-bana;59.243552971924;18.093283850487
1872;Farsta;1871;59.2447406902721;18.0926444886968;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421697;Farsta T-bana;59.243552971924;18.093283850487
1881;Farsta strand;1881;59.2355276839787;18.1012808998302;A2;METROSTN;2011-02-02 18:35:39.423;2011-02-03 00:00:00.000;;7421696;Farsta Strand T-bana;59.235007681574;18.101736860076
1911;Hammarbyhöjden;1911;59.2947468751807;18.1045842465446;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421695;Hammarbyhöjden T-bana;59.294765339847;18.104550590673
1912;Hammarbyhöjden;1911;59.2947478037077;18.1045316422399;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421695;Hammarbyhöjden T-bana;59.294765339847;18.104550590673
1921;Björkhagen;1921;59.2916379462396;18.1153458345805;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421694;Björkhagen T-bana;59.291113901981;18.115521177095
1922;Björkhagen;1921;59.2916651651009;18.1153301250575;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421694;Björkhagen T-bana;59.291113901981;18.115521177095
1931;Kärrtorp;1931;59.2844869643159;18.114492779962;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421693;Kärrtorp T-bana;59.284505120648;18.114476668941
1932;Kärrtorp;1931;59.2845321217237;18.1144782877982;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421693;Kärrtorp T-bana;59.284505120648;18.114476668941
1941;Bagarmossen;1941;59.2768259417782;18.1322049162996;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421692;Bagarmossen T-bana;59.276264343421;18.131464960742
1942;Bagarmossen;1941;59.2768445065543;18.1321710896897;A2;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421692;Bagarmossen T-bana;59.276264343421;18.131464960742
1951;Skarpnäck;1951;59.2674273060875;18.1335110441534;A2;METROSTN;2011-02-02 18:35:39.423;2011-02-03 00:00:00.000;;7421691;Skarpnäck T-bana;59.266819498894;18.133346989795
2011;Slussen;1011;59.3195098086102;18.0714884925614;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7420101;Slussen T-bana;59.319495066405;18.07233099596
2012;Slussen;1011;59.3194556862381;18.0715024586826;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7420101;Slussen T-bana;59.319495066405;18.07233099596
2021;Gamla stan;1021;59.3231858591482;18.0671649513102;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421653;Gamla Stan T-bana;59.323159907568;18.067620259317
2022;Gamla stan;1021;59.3231676154608;18.067181309347;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421653;Gamla Stan T-bana;59.323159907568;18.067620259317
2051;T-Centralen;1051;59.3312699247934;18.061340300048;A;METROSTN;2009-03-04 18:14:23.857;2009-03-16 00:00:00.000;;7420749;T-Centralen T-bana;59.330946576895;18.059262909921
2052;T-Centralen;1051;59.3313401624201;18.0614328273147;A;METROSTN;2009-03-04 18:14:23.857;2009-03-16 00:00:00.000;;7420749;T-Centralen T-bana;59.330946576895;18.059262909921
2101;Östermalmstorg;2101;59.3349688289651;18.0763846822604;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421651;Östermalmstorg T-bana;59.334972903044;18.074082676699
2102;Östermalmstorg;2101;59.3349688289651;18.0763846822604;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421651;Östermalmstorg T-bana;59.334972903044;18.074082676699
2111;Karlaplan;2111;59.3389882958728;18.0919988929512;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421650;Karlaplan T-bana;59.338810580686;18.090862146425
2112;Karlaplan;2111;59.3389882958728;18.0919988929512;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421650;Karlaplan T-bana;59.338810580686;18.090862146425
2121;Gärdet;2121;59.3451607693973;18.0989717802572;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7446012;Kampementsbacken;59.345712163646;18.101822282984
2122;Gärdet;2121;59.3451783991449;18.0989905507192;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7446012;Kampementsbacken;59.345712163646;18.101822282984
2132;Ropsten;2131;59.3574035908516;18.1023655334333;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7420757;Ropsten T-bana;59.357298341529;18.102217928879
2211;Stadion;2211;59.3408076158202;18.081942747923;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7445963;Nybrogatan;59.340496351598;18.081763916479
2212;Stadion;2211;59.3407986463753;18.0819421476987;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7445963;Nybrogatan;59.340496351598;18.081763916479
2221;Tekniska högskolan;2221;59.3465411448283;18.0693156587631;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7420750;Stockholm Östra station;59.346113260968;18.071713700373
2222;Tekniska högskolan;2221;59.3465408399007;18.069333220653;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7420750;Stockholm Östra station;59.346113260968;18.071713700373
2231;Universitetet;2231;59.3653610180559;18.054894796711;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421645;Universitetet T-bana;59.36556752848;18.054891083238
2232;Universitetet;2231;59.3653520484776;18.0548942030382;A;METROSTN;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;;7421645;Universitetet T-bana;59.36556752848;18.054891083238
